Timestamp (UTC),Open,High,Low,Close,FCPO Jun21: Volume
2020-09-25,2629,2680,2628,2678,1146
2020-09-28,2700,2705,2638,2683,743
2020-09-29,2688,2690,2614,2614,2056
2020-09-30,2568,2622,2568,2573,1707
2020-10-01,2628,2672,2615,2643,2112
2020-10-02,2582,2582,2548,2563,835
2020-10-05,2580,2599,2570,2580,221
2020-10-06,2636,2668,2636,2657,648
2020-10-07,2691,2735,2683,2696,1109
2020-10-08,2700,2713,2684,2708,1523
2020-10-09,2735,2753,2686,2707,1283
2020-10-12,2785,2802,2751,2760,2087
2020-10-13,2745,2767,2735,2767,1537
2020-10-14,2750,2758,2724,2727,910
2020-10-15,2722,2731,2662,2665,2006
2020-10-16,2645,2690,2645,2658,1297
2020-10-19,2619,2619,2576,2583,2586
2020-10-20,2592,2644,2580,2644,1774
2020-10-21,2675,2710,2648,2648,2113
2020-10-22,2644,2685,2640,2677,2908
2020-10-23,2693,2698,2646,2669,1509
2020-10-26,2716,2750,2707,2745,1433
2020-10-27,2722,2740,2713,2738,1704
2020-10-28,2720,2780,2713,2746,2113
2020-10-30,2770,2776,2700,2700,1963
2020-11-02,2686,2700,2660,2691,2017
2020-11-03,2725,2760,2725,2749,1217
2020-11-04,2750,2783,2750,2754,838
2020-11-05,2783,2846,2783,2842,3282
2020-11-06,2882,2886,2830,2830,2456
2020-11-09,2871,2872,2808,2848,1516
2020-11-10,2845,2873,2817,2871,1757
2020-11-11,2902,2935,2880,2935,3785
2020-11-12,2918,2955,2918,2945,1879
2020-11-13,2926,2963,2917,2938,1072
2020-11-16,2920,2960,2920,2937,2176
2020-11-17,2976,3006,2952,2958,4334
2020-11-18,2956,3071,2956,3067,4119
2020-11-19,3094,3104,3033,3054,2749
2020-11-20,3091,3091,3009,3022,3009
2020-11-23,2988,3063,2931,3060,3546
2020-11-24,3012,3040,3001,3005,3756
2020-11-25,3040,3051,3007,3045,2195
2020-11-26,3040,3042,2979,3008,3077
2020-11-27,3046,3079,2983,3076,5642
2020-11-30,3065,3065,3001,3063,1819
2020-12-01,3036,3085,3036,3078,2246
2020-12-02,3031,3057,3018,3026,3045
2020-12-03,3028,3072,2994,3010,3530
2020-12-04,3031,3080,3015,3078,3100
2020-12-07,3055,3103,3044,3050,2576
2020-12-08,3058,3075,3019,3023,2518
2020-12-09,3015,3036,3008,3014,656
2020-12-10,3030,3055,3020,3042,1354
2020-12-11,3063,3096,3030,3040,1791
2020-12-14,3088,3110,3072,3090,2260
2020-12-15,3081,3113,3079,3093,1345
2020-12-16,3118,3155,3115,3133,3391
2020-12-17,3149,3187,3102,3148,2876
2020-12-18,3166,3193,3164,3191,2005
2020-12-21,3190,3198,3154,3156,2071
2020-12-22,3189,3213,3121,3155,4333
2020-12-23,3144,3245,3133,3239,3310
2020-12-24,3245,3288,3240,3243,2698
2020-12-28,3254,3268,3200,3203,2682
2020-12-29,3216,3220,3172,3216,1370
2020-12-30,3232,3265,3228,3256,2500
2020-12-31,3271,3281,3243,3265,1745
2021-01-04,3318,3377,3318,3369,3015
2021-01-05,3338,3388,3310,3388,3956
2021-01-06,3426,3511,3406,3496,7254
2021-01-07,3482,3523,3456,3480,5248
2021-01-08,3478,3511,3469,3490,2476
2021-01-11,3472,3510,3426,3468,2917
2021-01-12,3421,3464,3360,3362,3025
2021-01-13,3400,3419,3366,3367,3028
2021-01-14,3321,3331,3161,3249,9891
2021-01-15,3304,3314,3143,3162,8304
2021-01-18,3191,3218,3128,3199,6096
2021-01-19,3175,3203,3125,3155,10740
2021-01-20,3161,3168,3060,3118,7035
2021-01-21,3149,3169,3120,3153,6919
2021-01-22,3121,3150,3068,3129,8231
2021-01-25,3081,3125,3058,3072,5248
2021-01-26,3107,3122,3050,3095,6500
2021-01-27,3133,3210,3127,3210,7686
2021-01-29,3187,3267,3184,3259,9852
2021-02-02,3230,3237,3168,3175,4951
2021-02-03,3104,3114,3031,3048,7030
2021-02-04,3083,3120,3049,3062,9634
2021-02-05,3100,3143,3085,3113,7408
2021-02-08,3109,3151,3102,3142,3397
2021-02-09,3194,3253,3194,3235,6824
2021-02-10,3250,3304,3213,3272,7741
2021-02-11,3232,3235,3197,3200,3767
2021-02-15,3254,3377,3249,3374,6179
2021-02-16,3397,3456,3354,3367,8497
2021-02-17,3421,3478,3421,3466,8183
2021-02-18,3460,3460,3312,3340,7730
2021-02-19,3360,3416,3340,3383,9078
2021-02-22,3430,3461,3398,3406,4689
2021-02-23,3440,3537,3440,3513,7705
2021-02-24,3561,3577,3465,3500,9131
2021-02-25,3586,3643,3556,3637,10177
2021-02-26,3560,3620,3558,3602,7910
2021-03-01,3669,3671,3541,3543,10062
2021-03-02,3505,3524,3467,3510,8169
2021-03-03,3496,3548,3477,3548,5738
2021-03-04,3572,3623,3557,3584,7887
2021-03-05,3560,3659,3553,3592,10512
2021-03-08,3710,3806,3710,3733,13507
2021-03-09,3725,3797,3691,3780,10641
2021-03-10,3728,3852,3705,3837,12567
2021-03-11,3833,3923,3807,3916,9092
2021-03-12,3979,4017,3932,3990,13364
2021-03-15,4036,4066,3972,4023,13266
2021-03-16,4040,4059,3891,3900,30886
2021-03-17,3901,3981,3872,3935,26980
2021-03-18,3888,3911,3789,3796,30113
2021-03-19,3740,3766,3667,3720,29852
2021-03-22,3734,3855,3721,3837,25290
2021-03-23,3965,4011,3921,3927,25979
2021-03-24,3915,3966,3862,3930,29489
2021-03-25,3945,3954,3826,3869,22459
2021-03-26,3740,3761,3664,3695,30111
2021-03-29,3601,3756,3594,3752,27275
2021-03-30,3720,3721,3566,3574,29107
2021-03-31,3510,3624,3495,3616,22993
2021-04-01,3682,3763,3650,3739,28049
2021-04-02,3711,3780,3674,3739,15698
2021-04-05,3750,3798,3703,3740,17822
2021-04-06,3744,3819,3716,3792,26089
2021-04-07,3860,3870,3799,3845,20265
2021-04-08,3805,3921,3760,3788,33412
2021-04-09,3797,3868,3750,3768,26778
2021-04-12,3780,3791,3642,3642,29744
2021-04-13,3663,3757,3654,3724,24465
2021-04-14,3758,3787,3686,3726,25558
2021-04-15,3780,3813,3757,3811,19135
2021-04-16,3867,3932,3867,3920,13003
2021-04-19,3936,3936,3866,3910,6188
2021-04-20,3888,3992,3878,3990,7750
2021-04-21,4040,4145,4024,4101,7749
2021-04-22,4199,4219,4143,4187,5412
2021-04-23,4248,4278,4119,4125,4742
2021-04-26,4205,4206,4043,4085,5237
2021-04-27,4125,4270,4107,4261,5551
2021-04-28,4113,4177,4105,4167,3847
2021-04-30,4200,4218,4100,4119,4250
2021-05-03,4271,4350,4260,4335,3487
2021-05-04,4280,4360,4245,4308,2144
2021-05-05,4307,4350,4288,4306,1889
2021-05-06,4366,4475,4366,4456,2018
2021-05-07,4522,4685,4522,4676,5031
2021-05-10,4651,4655,4545,4625,3032
2021-05-11,4570,4692,4570,4607,2986
2021-05-12,4763,4769,4710,4760,840
2021-05-17,4724,4747,4670,4689,1685
2021-05-18,4783,4839,4727,4838,3467
2021-05-19,4729,4741,4648,4674,2131
2021-05-20,4591,4656,4450,4470,2200
2021-05-21,4408,4491,4371,4390,2533
2021-05-24,4330,4367,4196,4236,958
2021-05-25,4320,4385,4306,4375,1810
2021-05-27,4377,4380,4237,4265,1462
2021-05-28,4378,4378,4300,4310,1248
2021-05-31,4284,4290,4010,4037,1772
2021-06-01,4130,4130,3990,4016,849
2021-06-02,4045,4176,4028,4173,822
2021-06-03,4269,4300,4227,4262,598
2021-06-04,4183,4240,4183,4230,137
2021-06-08,4150,4182,4058,4180,234
2021-06-09,4108,4108,4085,4090,93
2021-06-10,4060,4080,4020,4060,43
