Timestamp (UTC),Open,High,Low,Close,FCPO Aug21: Volume
2021-01-12,3236,3273,3177,3177,2996
2021-01-13,3227,3245,3194,3194,1763
2021-01-14,3147,3172,3037,3099,4342
2021-01-15,3150,3151,3007,3035,4239
2021-01-18,3064,3070,3004,3069,2458
2021-01-19,3039,3080,3027,3050,3499
2021-01-20,3049,3066,2985,3016,4765
2021-01-21,3039,3054,3022,3046,3183
2021-01-22,3003,3043,2970,3026,2367
2021-01-25,2978,3003,2944,2960,3266
2021-01-26,2991,3004,2954,2998,3006
2021-01-27,3045,3093,3031,3090,3030
2021-01-29,3072,3137,3070,3133,5909
2021-02-02,3100,3111,3049,3055,2226
2021-02-03,2992,2992,2930,2942,2463
2021-02-04,2976,3011,2944,2966,4108
2021-02-05,2994,3027,2970,3002,4536
2021-02-08,3016,3020,2994,3016,1815
2021-02-09,3065,3107,3065,3106,3814
2021-02-10,3111,3151,3090,3112,5305
2021-02-11,3058,3076,3040,3044,1264
2021-02-15,3103,3200,3103,3195,2610
2021-02-16,3216,3275,3139,3159,4938
2021-02-17,3223,3251,3213,3249,3906
2021-02-18,3225,3225,3129,3153,4751
2021-02-19,3168,3235,3165,3211,6891
2021-02-22,3260,3282,3232,3232,2759
2021-02-23,3275,3335,3272,3318,5631
2021-02-24,3370,3370,3294,3313,4049
2021-02-25,3394,3440,3360,3439,5334
2021-02-26,3406,3414,3358,3392,4205
2021-03-01,3451,3453,3343,3347,4484
2021-03-02,3309,3327,3282,3311,2706
2021-03-03,3306,3353,3292,3346,2663
2021-03-04,3367,3411,3358,3372,3415
2021-03-05,3349,3428,3349,3375,4278
2021-03-08,3500,3581,3478,3506,7531
2021-03-09,3554,3573,3475,3555,5883
2021-03-10,3484,3608,3480,3601,4861
2021-03-11,3592,3675,3579,3669,4769
2021-03-12,3741,3756,3683,3742,5557
2021-03-15,3771,3824,3743,3790,5854
2021-03-16,3817,3831,3675,3683,9734
2021-03-17,3690,3750,3665,3716,7585
2021-03-18,3678,3678,3575,3587,5294
2021-03-19,3524,3555,3458,3520,6278
2021-03-22,3536,3630,3513,3616,5943
2021-03-23,3750,3761,3676,3686,6972
2021-03-24,3667,3702,3630,3686,6448
2021-03-25,3694,3697,3600,3621,3602
2021-03-26,3515,3529,3435,3463,9050
2021-03-29,3402,3497,3380,3490,7041
2021-03-30,3463,3466,3334,3334,8474
2021-03-31,3274,3390,3271,3379,7212
2021-04-01,3442,3483,3414,3457,8520
2021-04-02,3425,3500,3410,3467,4542
2021-04-05,3474,3522,3434,3456,3869
2021-04-06,3493,3538,3445,3514,5808
2021-04-07,3577,3581,3515,3542,5537
2021-04-08,3520,3585,3461,3475,7086
2021-04-09,3480,3533,3415,3420,6435
2021-04-12,3435,3445,3311,3312,8418
2021-04-13,3333,3413,3331,3382,6628
2021-04-14,3409,3430,3349,3393,6101
2021-04-15,3441,3472,3426,3462,5644
2021-04-16,3529,3593,3524,3585,8873
2021-04-19,3588,3595,3550,3590,4424
2021-04-20,3557,3687,3557,3682,7863
2021-04-21,3728,3802,3719,3747,7840
2021-04-22,3825,3860,3803,3838,7335
2021-04-23,3890,3922,3774,3781,6815
2021-04-26,3840,3858,3711,3752,7459
2021-04-27,3793,3902,3767,3898,9511
2021-04-28,3770,3806,3753,3780,7031
2021-04-30,3818,3831,3701,3702,8295
2021-05-03,3822,3910,3816,3869,7954
2021-05-04,3812,3894,3781,3854,8419
2021-05-05,3841,3891,3828,3851,6699
2021-05-06,3921,4049,3921,4030,10113
2021-05-07,4068,4223,4068,4217,13653
2021-05-10,4190,4190,4067,4145,10809
2021-05-11,4090,4206,4089,4123,10359
2021-05-12,4257,4300,4243,4299,5207
2021-05-17,4270,4292,4203,4240,23801
2021-05-18,4320,4468,4300,4455,24622
2021-05-19,4350,4380,4271,4300,26718
2021-05-20,4232,4311,4100,4109,26079
2021-05-21,4078,4134,3954,3993,34609
2021-05-24,3942,3990,3867,3887,29667
2021-05-25,3960,4034,3950,4025,30845
2021-05-27,3966,4015,3886,3917,30304
2021-05-28,4039,4061,3988,4015,29560
2021-05-31,3981,4012,3872,3919,27331
2021-06-01,3952,3976,3852,3889,32107
2021-06-02,3969,4107,3940,4093,30274
2021-06-03,4249,4260,4111,4150,33139
2021-06-04,4080,4166,4064,4131,26865
2021-06-08,4062,4065,3913,4041,31877
2021-06-09,4030,4060,3854,3858,31364
2021-06-10,3897,3950,3806,3845,36419
2021-06-11,3768,3792,3623,3658,31184
2021-06-14,3539,3550,3298,3378,41820
2021-06-15,3395,3593,3395,3583,31632
2021-06-16,3534,3536,3402,3457,11268
2021-06-17,3405,3498,3389,3435,9175
2021-06-18,3354,3523,3325,3505,8158
2021-06-21,3464,3534,3427,3463,5997
2021-06-22,3514,3558,3440,3466,9079
2021-06-23,3550,3623,3486,3503,5732
2021-06-24,3472,3540,3440,3492,5598
2021-06-25,3531,3607,3506,3600,4352
2021-06-28,3529,3603,3502,3586,3056
2021-06-29,3578,3672,3549,3660,3346
2021-06-30,3713,3813,3688,3700,6203
2021-07-01,3840,3867,3785,3792,2232
2021-07-02,3830,3879,3812,3868,1319
2021-07-05,3820,3954,3811,3952,1364
2021-07-06,3981,4040,3910,3916,1912
2021-07-07,3850,3900,3783,3854,2120
2021-07-08,3860,3868,3810,3840,1604
2021-07-09,3863,3958,3860,3940,2236
2021-07-12,4001,4002,3888,3908,1540
2021-07-13,3956,4045,3930,4031,2921
2021-07-14,4041,4101,3991,4083,2332
2021-07-15,4058,4244,4045,4223,2636
2021-07-16,4227,4317,4205,4293,2701
2021-07-19,4343,4343,4301,4340,1948
2021-07-21,4370,4400,4300,4395,2600
2021-07-22,4359,4450,4351,4432,1303
2021-07-23,4440,4586,4440,4540,957
2021-07-26,4523,4658,4489,4630,459
2021-07-27,4665,4720,4630,4708,971
2021-07-28,4674,4699,4562,4590,351
2021-07-29,4640,4722,4640,4672,188
2021-07-30,4695,4740,4651,4659,738
2021-08-02,4490,4490,4430,4447,383
2021-08-03,4465,4495,4450,4490,396
2021-08-04,4480,4634,4480,4607,578
2021-08-05,4536,4551,4520,4520,257
2021-08-06,4515,4520,4450,4520,176
2021-08-09,4508,4520,4453,4453,165
2021-08-11,4506,4625,4506,4625,69
2021-08-12,4580,4655,4580,4580,89
2021-08-13,4530,4530,4518,4530,18
