final_shape,0.0,0.1,0.2,1,2
0.0,77.3,10.4,8.0,1.6,2.8000000000000003
0.1,31.2,54.50000000000001,1.2,2.3,10.9
0.2,25.8,2.7,44.7,21.4,5.4
1,1.5,1.9,3.9,80.60000000000001,12.0
2,4.2,16.1,1.4000000000000001,21.7,56.699999999999996
