final_shape,0.0,0.1,0.2,1,2
0.0,71.7,11.799999999999999,7.3999999999999995,5.7,3.3000000000000003
0.1,53.400000000000006,29.799999999999997,1.5,4.2,11.1
0.2,41.8,6.3,6.3,36.7,8.9
1,1.6,3.2,1.4000000000000001,74.4,19.3
2,6.3,20.599999999999998,0.8999999999999999,30.099999999999998,42.1
