Timestamp (UTC),Open,High,Low,Close,FCPO May22: Volume
2021-03-17,3174,3174,3140,3140,6
2021-03-18,3125,3125,3055,3060,144
2021-03-19,3000,3060,2980,3030,259
2021-03-22,3026,3167,3026,3150,216
2021-03-23,3240,3249,3206,3206,140
2021-03-24,3199,3240,3199,3240,407
2021-03-25,3234,3234,3201,3212,137
2021-03-26,3140,3159,3068,3146,75
2021-03-29,3116,3124,3095,3124,110
2021-03-30,3135,3135,3064,3095,519
2021-03-31,3074,3170,3074,3146,77
2021-04-01,3198,3215,3196,3206,211
2021-04-02,3228,3228,3191,3196,103
2021-04-05,3262,3262,3188,3188,50
2021-04-06,3219,3228,3219,3220,105
2021-04-07,3224,3262,3224,3258,42
2021-04-08,3229,3279,3229,3231,28
2021-04-09,3229,3238,3177,3186,66
2021-04-12,3139,3139,3077,3077,11
2021-04-13,3124,3157,3120,3157,62
2021-04-14,3160,3210,3126,3175,232
2021-04-15,3246,3252,3220,3228,79
2021-04-16,3282,3320,3276,3320,364
2021-04-19,3296,3335,3272,3310,70
2021-04-20,3353,3357,3348,3350,312
2021-04-21,3377,3446,3356,3446,312
2021-04-22,3490,3490,3456,3456,146
2021-04-23,3495,3535,3432,3445,350
2021-04-26,3476,3476,3399,3430,97
2021-04-27,3468,3483,3454,3466,129
2021-04-28,3400,3407,3388,3393,26
2021-04-30,3375,3375,3375,3375,1
2021-05-03,3459,3468,3450,3450,110
2021-05-04,3390,3442,3390,3406,93
2021-05-05,3416,3444,3416,3440,144
2021-05-06,3516,3590,3516,3590,726
2021-05-07,3666,3666,3605,3638,570
2021-05-10,3577,3605,3547,3595,143
2021-05-11,3559,3646,3559,3590,180
2021-05-12,3670,3680,3663,3663,270
2021-05-17,3612,3618,3582,3617,220
2021-05-18,3640,3690,3622,3690,861
2021-05-19,3566,3585,3554,3575,332
2021-05-20,3521,3580,3478,3478,165
2021-05-21,3450,3484,3450,3450,94
2021-05-24,3416,3480,3416,3480,259
2021-05-25,3510,3530,3497,3509,1007
2021-05-27,3426,3434,3390,3411,354
2021-05-28,3510,3521,3482,3506,381
2021-05-31,3489,3527,3480,3488,504
2021-06-01,3520,3555,3510,3540,363
2021-06-02,3591,3716,3591,3710,927
2021-06-03,3804,3840,3717,3725,519
2021-06-04,3702,3716,3666,3666,577
2021-06-08,3659,3659,3571,3657,491
2021-06-09,3680,3680,3580,3580,367
2021-06-10,3640,3645,3564,3572,158
2021-06-11,3541,3554,3419,3430,307
2021-06-14,3358,3359,3251,3292,1048
2021-06-15,3321,3474,3321,3459,288
2021-06-16,3400,3400,3308,3356,687
2021-06-17,3352,3356,3277,3310,716
2021-06-18,3224,3330,3179,3309,1251
2021-06-21,3310,3327,3266,3281,774
2021-06-22,3347,3416,3323,3374,1859
2021-06-23,3450,3537,3430,3430,1008
2021-06-24,3390,3424,3375,3401,1009
2021-06-25,3417,3470,3413,3457,829
2021-06-28,3399,3450,3381,3443,509
2021-06-29,3421,3480,3421,3475,393
2021-06-30,3501,3511,3461,3465,702
2021-07-01,3564,3565,3522,3527,638
2021-07-02,3554,3586,3549,3572,743
2021-07-05,3569,3630,3569,3591,633
2021-07-06,3605,3631,3567,3574,507
2021-07-07,3516,3570,3503,3532,305
2021-07-08,3537,3546,3465,3488,1030
2021-07-09,3537,3560,3486,3486,503
2021-07-12,3561,3570,3488,3488,1020
2021-07-13,3575,3586,3534,3549,1229
2021-07-14,3562,3640,3533,3638,1507
2021-07-15,3615,3714,3615,3714,745
2021-07-16,3698,3747,3682,3732,1814
2021-07-19,3740,3758,3717,3729,1324
2021-07-21,3744,3745,3671,3693,427
2021-07-22,3651,3685,3641,3641,533
2021-07-23,3670,3729,3670,3720,1292
2021-07-26,3661,3758,3661,3756,1405
2021-07-27,3810,3840,3773,3782,1451
2021-07-28,3774,3789,3721,3748,221
2021-07-29,3721,3830,3721,3830,808
2021-07-30,3784,3837,3784,3806,510
2021-08-02,3624,3627,3600,3619,506
2021-08-03,3622,3661,3615,3630,571
2021-08-04,3654,3738,3650,3685,918
2021-08-05,3683,3720,3630,3642,429
2021-08-06,3666,3708,3645,3708,339
2021-08-09,3707,3778,3698,3700,771
2021-08-11,3781,3900,3770,3900,1173
2021-08-12,3868,3920,3862,3875,506
2021-08-13,3857,3890,3849,3890,677
2021-08-16,3966,4002,3955,3967,2316
2021-08-17,4025,4050,3979,3979,2054
2021-08-18,3926,3943,3895,3908,1740
2021-08-19,3925,3944,3875,3900,2215
2021-08-20,3891,3910,3846,3907,2037
2021-08-23,3872,3969,3872,3950,1462
2021-08-24,3912,3930,3894,3930,1256
2021-08-25,3950,3970,3885,3910,1828
2021-08-26,3933,3938,3874,3901,883
2021-08-27,3853,3881,3827,3827,1310
2021-08-30,3852,3852,3747,3755,483
2021-09-01,3700,3737,3679,3679,2066
2021-09-02,3679,3764,3673,3743,737
2021-09-03,3785,3861,3766,3773,2230
2021-09-06,3819,3855,3819,3827,1310
2021-09-07,3830,3869,3830,3865,1571
2021-09-08,3870,3928,3854,3922,1603
2021-09-09,3870,3870,3846,3854,434
2021-09-10,3855,3855,3750,3773,1802
2021-09-13,3820,3828,3790,3798,462
2021-09-14,3774,3831,3773,3790,826
2021-09-15,3845,3865,3825,3833,1312
2021-09-17,3846,3846,3732,3762,1545
2021-09-20,3591,3775,3591,3707,1623
2021-09-21,3682,3700,3646,3690,3228
2021-09-22,3722,3811,3718,3795,2244
2021-09-23,3795,3892,3795,3881,1882
2021-09-24,3873,3896,3836,3872,984
2021-09-27,3899,3911,3825,3834,1756
2021-09-28,3800,3905,3781,3884,1458
2021-09-29,3855,3920,3842,3896,1815
2021-09-30,3964,4063,3963,4063,3140
2021-10-01,4016,4056,3997,4000,2530
2021-10-04,3986,4093,3986,4092,2994
2021-10-05,4113,4272,4113,4228,5941
2021-10-06,4298,4339,4290,4338,3556
2021-10-07,4301,4301,4250,4285,1986
2021-10-08,4340,4417,4243,4406,4856
2021-10-11,4356,4425,4356,4420,1153
2021-10-12,4366,4373,4336,4357,3083
2021-10-13,4310,4474,4295,4443,3519
2021-10-14,4338,4383,4321,4362,2346
2021-10-15,4389,4474,4363,4428,4876
2021-10-18,4425,4508,4413,4505,2840
2021-10-20,4518,4618,4514,4600,3373
2021-10-21,4680,4732,4474,4505,5002
2021-10-22,4396,4481,4365,4480,3501
2021-10-25,4496,4542,4490,4495,3423
2021-10-26,4557,4570,4459,4534,2280
2021-10-27,4465,4515,4450,4490,2452
2021-10-28,4370,4456,4359,4444,2668
2021-10-29,4467,4515,4458,4514,2903
2021-11-01,4487,4510,4391,4425,3140
2021-11-02,4486,4495,4330,4418,2850
2021-11-03,4373,4492,4373,4481,4197
2021-11-05,4386,4386,4287,4287,3411
2021-11-08,4191,4314,4176,4314,2260
2021-11-09,4240,4240,4112,4166,6862
2021-11-10,4219,4302,4192,4280,5679
2021-11-11,4320,4320,4205,4261,6951
2021-11-12,4306,4330,4257,4284,3024
2021-11-15,4290,4341,4257,4317,2306
2021-11-16,4376,4379,4314,4327,4007
2021-11-17,4380,4431,4358,4425,5200
2021-11-18,4430,4483,4397,4470,4293
2021-11-19,4469,4532,4460,4479,3644
2021-11-22,4425,4448,4396,4446,2474
2021-11-23,4490,4496,4350,4367,3966
2021-11-24,4438,4476,4381,4459,5242
2021-11-25,4482,4530,4476,4477,2580
2021-11-26,4489,4500,4400,4411,2536
2021-11-29,4468,4475,4341,4355,4305
2021-11-30,4300,4300,4066,4128,8992
2021-12-01,4164,4182,4112,4146,5003
2021-12-02,4109,4117,4029,4104,6242
2021-12-06,4250,4281,4228,4241,6687
2021-12-07,4260,4400,4260,4399,4268
2021-12-08,4405,4408,4263,4311,4780
2021-12-09,4295,4383,4245,4249,6766
2021-12-10,4225,4315,4206,4258,3883
2021-12-13,4180,4275,4180,4215,6065
2021-12-14,4195,4250,4120,4129,6106
2021-12-15,4142,4142,3955,3988,11188
2021-12-16,3986,4141,3986,4112,7491
2021-12-17,4129,4227,4110,4130,4860
2021-12-20,4133,4134,4010,4014,4279
2021-12-21,4040,4128,4040,4101,3235
2021-12-22,4111,4218,4106,4166,3643
2021-12-23,4205,4235,4175,4198,4992
2021-12-24,4202,4358,4202,4358,5223
2021-12-27,4338,4376,4305,4305,2749
2021-12-28,4317,4478,4310,4455,3561
2021-12-29,4438,4441,4323,4354,4066
2021-12-30,4365,4392,4327,4344,4556
2021-12-31,4330,4403,4330,4366,2430
2022-01-03,4388,4561,4388,4519,6082
2022-01-04,4511,4570,4470,4555,5167
2022-01-05,4545,4688,4542,4680,8342
2022-01-06,4660,4694,4570,4616,6369
2022-01-07,4629,4675,4605,4641,6233
2022-01-10,4634,4770,4630,4666,9664
2022-01-11,4650,4721,4604,4720,7954
2022-01-12,4723,4746,4668,4694,8935
2022-01-13,4705,4825,4705,4824,11391
2022-01-14,4801,4820,4705,4796,13344
2022-01-17,4783,4885,4744,4870,14582
2022-01-19,4981,5036,4958,4983,12417
2022-01-20,4986,5086,4982,5044,15373
2022-01-21,5041,5185,5040,5185,9311
2022-01-24,5159,5238,5085,5103,12610
2022-01-25,5098,5116,5051,5110,9829
2022-01-26,5115,5181,5080,5160,6145
2022-01-27,5165,5320,5162,5260,12252
2022-01-28,5287,5455,5278,5455,14096
2022-01-31,5505,5520,5416,5416,2678
2022-02-03,5415,5415,5302,5341,8162
2022-02-04,5347,5450,5324,5445,10186
2022-02-07,5550,5567,5304,5404,17740
2022-02-08,5421,5445,5241,5336,18463
2022-02-09,5299,5479,5178,5460,24335
2022-02-10,5488,5488,5368,5384,15905
2022-02-11,5415,5468,5344,5417,15468
2022-02-14,5480,5536,5455,5502,15874
2022-02-15,5490,5590,5433,5482,19423
2022-02-16,5455,5547,5358,5437,31932
2022-02-17,5450,5557,5412,5507,41946
2022-02-18,5527,5623,5524,5540,29733
2022-02-21,5622,5708,5611,5677,22901
2022-02-22,5679,5856,5624,5845,28171
2022-02-23,5802,6043,5750,5981,38126
2022-02-24,5990,6465,5990,6458,46313
2022-02-25,6400,6470,5808,5984,56895
2022-02-28,6158,6348,6088,6292,31567
2022-03-01,6265,6794,6191,6749,34670
2022-03-02,6790,7108,6353,6658,43978
2022-03-03,6679,7040,6658,6785,27985
2022-03-04,6764,6865,6166,6274,29792
2022-03-07,6547,6666,6340,6602,18958
2022-03-08,6600,6695,6375,6418,25489
2022-03-09,6419,7268,6369,7060,24475
2022-03-10,6934,7071,6760,6949,22024
2022-03-11,7005,7099,6664,6710,19916
2022-03-14,6555,6558,6050,6340,25913
2022-03-15,6274,6361,5996,6128,22963
2022-03-16,6091,6359,6060,6335,10445
2022-03-17,6341,6393,5836,6173,10119
2022-03-18,6233,6321,5750,5761,6396
2022-03-21,5831,6074,5806,5917,5496
2022-03-22,5900,6160,5883,6155,3986
2022-03-23,6171,6456,6111,6433,4454
2022-03-24,6467,6561,6170,6199,5697
2022-03-25,6179,6319,6164,6302,5350
2022-03-28,6321,6348,6214,6253,2337
2022-03-29,6208,6361,6078,6315,4081
2022-03-30,6148,6287,6096,6248,3025
2022-03-31,6260,6303,6035,6045,2911
2022-04-01,6128,6128,5850,5951,3665
2022-04-04,5965,6142,5965,6070,2376
2022-04-05,6115,6335,6115,6300,2768
2022-04-06,6305,6382,6151,6305,3352
2022-04-07,6302,6313,6116,6205,2118
2022-04-08,6214,6320,6185,6303,1933
2022-04-11,6230,6472,6230,6399,2248
2022-04-12,6350,6548,6350,6548,2905
2022-04-13,6556,6605,6430,6485,2149
2022-04-14,6509,6672,6500,6558,3523
2022-04-15,6557,6710,6550,6692,1485
2022-04-18,6701,6868,6691,6860,1817
2022-04-20,6900,6923,6720,6763,2994
2022-04-21,6797,6850,6797,6800,2231
2022-04-22,6750,6910,6726,6869,1864
2022-04-25,7020,7500,6820,6968,1353
2022-04-26,6997,7100,6997,7080,307
2022-04-27,7160,7518,7080,7518,739
2022-04-28,7660,7660,7345,7497,468
2022-04-29,7470,7817,7470,7693,1225
2022-05-05,7473,7473,7380,7385,1007
2022-05-06,7348,7348,6945,7065,403
2022-05-09,7050,7100,7000,7055,145
2022-05-10,6950,7000,6900,6949,137
2022-05-11,6920,7204,6908,7170,197
2022-05-12,6950,6999,6910,6990,206
