Timestamp (UTC),Open,High,Low,Close,FCPO Jul22: Volume
2021-09-30,3725,3847,3725,3843,1260
2021-10-01,3835,3837,3802,3802,382
2021-10-04,3786,3865,3786,3865,1160
2021-10-05,3885,4007,3880,3975,1933
2021-10-06,4045,4069,4027,4066,2252
2021-10-07,4025,4026,3997,4017,403
2021-10-08,3990,4138,3976,4108,2454
2021-10-11,4114,4154,4100,4150,651
2021-10-12,4115,4128,4097,4127,949
2021-10-13,4100,4220,4070,4191,1037
2021-10-14,4109,4155,4100,4128,470
2021-10-15,4140,4239,4135,4186,1465
2021-10-18,4210,4267,4203,4267,753
2021-10-20,4270,4360,4268,4345,851
2021-10-21,4460,4460,4238,4260,1204
2021-10-22,4157,4251,4123,4251,929
2021-10-25,4273,4299,4268,4281,685
2021-10-26,4322,4332,4240,4300,991
2021-10-27,4240,4272,4239,4272,1039
2021-10-28,4150,4232,4150,4219,1057
2021-10-29,4229,4300,4229,4300,1041
2021-11-01,4275,4275,4176,4228,567
2021-11-02,4200,4203,4126,4185,958
2021-11-03,4152,4249,4152,4241,1826
2021-11-05,4093,4101,4066,4066,1097
2021-11-08,3966,4094,3966,4094,692
2021-11-09,4013,4013,3928,3985,1757
2021-11-10,4028,4100,4005,4084,1778
2021-11-11,4102,4115,4037,4102,2799
2021-11-12,4138,4144,4087,4114,542
2021-11-15,4120,4158,4077,4148,735
2021-11-16,4176,4180,4122,4130,1024
2021-11-17,4174,4235,4165,4235,1200
2021-11-18,4216,4260,4216,4257,1714
2021-11-19,4250,4300,4244,4257,1744
2021-11-22,4212,4227,4173,4227,250
2021-11-23,4265,4272,4145,4160,1201
2021-11-24,4216,4267,4182,4250,1662
2021-11-25,4269,4300,4268,4277,694
2021-11-26,4291,4291,4208,4220,518
2021-11-29,4263,4263,4128,4128,2170
2021-11-30,4107,4107,3855,3925,4599
2021-12-01,3963,3976,3910,3953,2023
2021-12-02,3921,3921,3845,3915,2049
2021-12-06,4032,4096,4032,4067,2232
2021-12-07,4117,4205,4117,4205,2325
2021-12-08,4194,4206,4082,4128,1342
2021-12-09,4108,4186,4080,4089,2761
2021-12-10,4104,4148,4039,4081,1111
2021-12-13,4037,4103,4015,4038,3616
2021-12-14,4014,4086,3950,3973,3337
2021-12-15,3993,3993,3831,3861,6119
2021-12-16,3881,4008,3881,3999,2990
2021-12-17,4058,4107,4009,4020,2742
2021-12-20,3950,3977,3900,3900,1427
2021-12-21,3932,4000,3932,3982,1155
2021-12-22,4005,4075,4005,4039,1519
2021-12-23,4076,4084,4039,4040,1735
2021-12-24,4055,4185,4055,4178,2720
2021-12-27,4166,4205,4155,4155,495
2021-12-28,4156,4290,4150,4265,1360
2021-12-29,4240,4240,4160,4170,1669
2021-12-30,4200,4200,4132,4135,912
2021-12-31,4141,4197,4134,4163,1081
2022-01-03,4250,4377,4250,4343,1319
2022-01-04,4300,4350,4270,4330,2109
2022-01-05,4331,4449,4330,4440,3023
2022-01-06,4415,4441,4349,4385,1781
2022-01-07,4384,4421,4373,4390,1328
2022-01-10,4403,4521,4402,4416,1990
2022-01-11,4401,4473,4390,4473,1414
2022-01-12,4476,4491,4424,4435,2512
2022-01-13,4471,4538,4467,4538,2640
2022-01-14,4504,4550,4453,4512,2386
2022-01-17,4513,4607,4480,4593,1789
2022-01-19,4702,4750,4682,4691,5447
2022-01-20,4702,4810,4702,4769,7753
2022-01-21,4768,4917,4766,4916,3653
2022-01-24,4883,4964,4800,4820,5246
2022-01-25,4831,4831,4766,4805,3768
2022-01-26,4780,4874,4780,4851,2078
2022-01-27,4857,4980,4857,4930,4912
2022-01-28,4960,5111,4949,5106,4082
2022-01-31,5171,5171,5094,5094,1237
2022-02-03,5081,5105,4998,5008,1702
2022-02-04,4996,5113,4996,5107,1927
2022-02-07,5219,5232,4997,5090,4221
2022-02-08,5121,5144,4990,5079,9039
2022-02-09,5041,5185,4934,5160,7657
2022-02-10,5155,5160,5070,5078,4365
2022-02-11,5120,5153,5038,5091,3888
2022-02-14,5167,5199,5124,5154,3972
2022-02-15,5132,5249,5113,5135,5561
2022-02-16,5118,5216,5047,5119,5082
2022-02-17,5141,5220,5114,5160,6782
2022-02-18,5179,5272,5177,5212,5224
2022-02-21,5298,5353,5284,5319,4981
2022-02-22,5305,5452,5280,5434,6366
2022-02-23,5393,5605,5365,5547,9979
2022-02-24,5562,5938,5562,5938,10261
2022-02-25,5900,5921,5340,5476,12156
2022-02-28,5644,5783,5590,5662,6767
2022-03-01,5625,5974,5621,5940,8760
2022-03-02,5993,6142,5625,5930,13560
2022-03-03,6006,6337,5970,6188,8749
2022-03-04,6234,6250,5765,5875,7170
2022-03-07,6080,6080,5840,6040,4509
2022-03-08,6031,6080,5850,5928,8177
2022-03-09,5901,6531,5900,6380,8608
2022-03-10,6231,6309,6095,6167,7000
2022-03-11,6218,6297,5930,5946,7471
2022-03-14,5837,5894,5553,5780,9334
2022-03-15,5672,5744,5415,5625,8082
2022-03-16,5545,5925,5533,5912,8004
2022-03-17,5896,6026,5606,5828,12846
2022-03-18,5872,5976,5563,5571,8943
2022-03-21,5671,5865,5640,5689,6487
2022-03-22,5662,5869,5662,5852,7823
2022-03-23,5852,6030,5786,6008,7465
2022-03-24,6044,6155,5751,5774,10838
2022-03-25,5768,5896,5747,5856,8133
2022-03-28,5890,5914,5787,5811,4575
2022-03-29,5750,5891,5680,5831,7537
2022-03-30,5707,5781,5666,5738,6277
2022-03-31,5750,5791,5523,5535,7197
2022-04-01,5575,5643,5300,5358,12160
2022-04-04,5373,5525,5373,5446,7004
2022-04-05,5499,5700,5480,5668,5034
2022-04-06,5660,5777,5595,5686,8510
2022-04-07,5699,5749,5567,5627,7972
2022-04-08,5626,5762,5616,5731,7619
2022-04-11,5674,5881,5665,5809,7267
2022-04-12,5778,5996,5762,5995,8132
2022-04-13,6007,6061,5889,5942,10599
2022-04-14,5993,6174,5959,6115,12719
2022-04-15,6116,6366,6092,6310,9173
2022-04-18,6340,6473,6325,6461,24303
2022-04-20,6521,6546,6290,6300,31373
2022-04-21,6322,6428,6306,6307,22881
2022-04-22,6290,6408,6217,6349,27900
2022-04-25,6590,6799,6097,6222,43321
2022-04-26,6210,6453,6180,6411,23534
2022-04-27,6416,7040,6416,7001,33719
2022-04-28,7100,7132,6714,6910,26485
2022-04-29,6908,7229,6851,7105,25313
2022-05-05,6844,6925,6750,6756,19711
2022-05-06,6762,6854,6344,6406,30262
2022-05-09,6417,6499,6350,6421,17344
2022-05-10,6415,6464,6262,6312,20539
2022-05-11,6339,6582,6284,6461,25620
2022-05-12,6459,6534,6270,6342,29055
2022-05-13,6342,6479,6329,6363,18659
2022-05-17,6372,6440,6224,6340,11819
2022-05-18,6355,6420,6323,6361,6456
2022-05-19,6378,6391,6227,6303,12282
2022-05-20,6217,6548,6106,6338,15341
2022-05-23,6391,6513,6337,6497,4307
2022-05-24,6481,6833,6470,6745,8442
2022-05-25,6748,6807,6668,6697,7035
2022-05-26,6680,6942,6619,6886,6233
2022-05-27,6872,7064,6684,6684,7955
2022-05-30,6692,6692,6451,6537,8226
2022-05-31,6540,6670,6492,6564,7106
2022-06-01,6562,6638,6456,6603,3855
2022-06-02,6608,6787,6574,6721,3342
2022-06-03,6769,6888,6600,6665,3490
2022-06-07,6686,6790,6620,6743,1809
2022-06-08,6716,6830,6627,6701,3986
2022-06-09,6697,6697,6379,6454,5023
2022-06-10,6416,6507,6127,6173,4007
2022-06-13,6211,6211,5923,5995,3046
2022-06-14,6003,6055,5927,6022,2433
2022-06-15,5982,6025,5731,5789,3438
2022-06-16,5795,5865,5582,5685,1926
2022-06-17,5663,5695,5566,5680,875
2022-06-20,5460,5495,5242,5259,2299
2022-06-21,5186,5348,5114,5210,2278
2022-06-22,5175,5211,4682,4693,2395
2022-06-23,4740,4896,4660,4875,1816
2022-06-24,4899,5018,4683,4805,2213
2022-06-27,4887,5105,4833,5045,1115
2022-06-28,5014,5201,4959,5161,2325
2022-06-29,5125,5148,5037,5079,1636
2022-06-30,5101,5148,5050,5088,1444
2022-07-01,5001,5001,4737,4897,1332
2022-07-04,4812,4812,4401,4460,819
2022-07-05,4497,4497,4197,4197,458
2022-07-06,3900,3965,3850,3965,527
2022-07-07,3946,3946,3946,3946,6
2022-07-08,4340,4340,4137,4140,88
2022-07-12,4120,4120,4120,4120,8
2022-07-13,4100,4100,3850,3850,115
2022-07-14,3850,3850,3850,3850,1
2022-07-15,3632,3632,3632,3632,1
