Timestamp (UTC),Open,High,Low,Close,FCPO Dec22: Volume
2022-02-24,5055,5408,5049,5408,1669
2022-02-25,5318,5318,4941,5060,921
2022-02-28,5220,5253,5173,5199,1396
2022-03-01,5302,5381,5281,5381,788
2022-03-02,5420,5562,5140,5374,843
2022-03-03,5468,5748,5468,5695,1755
2022-03-04,5638,5650,5390,5476,1160
2022-03-07,5705,5716,5513,5625,519
2022-03-08,5611,5675,5535,5535,1193
2022-03-09,5620,6009,5575,5849,913
2022-03-10,5685,5829,5662,5733,1021
2022-03-11,5828,5834,5551,5555,2814
2022-03-14,5421,5458,5243,5344,1369
2022-03-15,5398,5398,5127,5331,1622
2022-03-16,5268,5637,5268,5636,659
2022-03-17,5622,5690,5436,5611,1095
2022-03-18,5604,5620,5388,5388,775
2022-03-21,5510,5660,5460,5482,820
2022-03-22,5554,5612,5515,5568,1586
2022-03-23,5556,5689,5515,5672,773
2022-03-24,5741,5792,5489,5514,1257
2022-03-25,5575,5617,5511,5609,743
2022-03-28,5627,5627,5575,5575,316
2022-03-29,5484,5649,5484,5600,578
2022-03-30,5483,5538,5471,5523,703
2022-03-31,5541,5541,5334,5334,778
2022-04-01,5338,5338,5160,5212,1362
2022-04-04,5294,5306,5263,5275,640
2022-04-05,5318,5431,5311,5431,388
2022-04-06,5419,5540,5406,5474,908
2022-04-07,5479,5546,5384,5459,1567
2022-04-08,5509,5565,5422,5545,1569
2022-04-11,5520,5617,5488,5514,2315
2022-04-12,5511,5700,5511,5694,958
2022-04-13,5698,5741,5580,5617,2231
2022-04-14,5627,5800,5627,5711,1694
2022-04-15,5728,5923,5681,5912,881
2022-04-18,5931,6014,5910,6005,1227
2022-04-20,6049,6061,5816,5816,2553
2022-04-21,5836,5914,5828,5828,2207
2022-04-22,5795,5940,5774,5908,1770
2022-04-25,5950,6165,5647,5733,2577
2022-04-26,5734,5886,5711,5820,2428
2022-04-27,5948,6242,5883,6240,2969
2022-04-28,6314,6314,6016,6140,2759
2022-04-29,6108,6384,6108,6300,3170
2022-05-05,6068,6103,6043,6069,1570
2022-05-06,6164,6164,5878,5915,3944
2022-05-09,5965,6020,5912,5955,1513
2022-05-10,5924,5996,5840,5910,1639
2022-05-11,5906,6046,5877,6010,1292
2022-05-12,5953,6011,5831,5931,2201
2022-05-13,5916,6015,5916,5937,969
2022-05-17,5995,5995,5839,5915,1099
2022-05-18,5932,5981,5905,5921,1369
2022-05-19,5950,5950,5820,5854,1159
2022-05-20,5782,6053,5782,5905,4394
2022-05-23,5959,6043,5954,5997,1538
2022-05-24,5994,6198,5994,6147,2473
2022-05-25,6122,6143,6016,6048,3025
2022-05-26,6014,6182,5969,6126,2255
2022-05-27,6090,6215,5972,5972,2727
2022-05-30,5995,6042,5880,5894,2372
2022-05-31,5905,6010,5895,5980,2194
2022-06-01,5965,6037,5925,6002,1495
2022-06-02,6002,6086,6002,6004,2594
2022-06-03,6068,6117,5964,6045,2568
2022-06-07,6050,6180,6050,6137,2709
2022-06-08,6123,6210,6069,6121,2518
2022-06-09,6099,6124,5864,5926,3083
2022-06-10,5913,5974,5650,5658,4442
2022-06-13,5721,5721,5485,5524,3130
2022-06-14,5536,5625,5523,5621,3856
2022-06-15,5619,5621,5437,5498,5997
2022-06-16,5495,5533,5367,5444,6030
2022-06-17,5440,5471,5331,5460,6734
2022-06-20,5250,5316,5010,5019,8305
2022-06-21,5051,5065,4900,4975,6584
2022-06-22,4988,5023,4511,4519,7358
2022-06-23,4592,4814,4547,4786,4803
2022-06-24,4792,4978,4572,4719,4937
2022-06-27,4740,4970,4740,4927,1730
2022-06-28,4924,5019,4790,4965,3268
2022-06-29,4940,4957,4841,4917,2143
2022-06-30,4929,4976,4829,4923,2101
2022-07-01,4912,4912,4568,4720,6706
2022-07-04,4625,4638,4270,4398,5055
2022-07-05,4425,4476,4219,4239,7835
2022-07-06,4235,4235,3805,4139,10588
2022-07-07,4146,4316,3956,4275,8732
2022-07-08,4280,4405,4166,4293,10810
2022-07-12,4330,4368,4195,4210,4278
2022-07-13,4186,4187,3883,3895,8590
2022-07-14,3865,4066,3633,3743,10857
2022-07-15,3788,3896,3658,3747,8007
2022-07-18,3801,4050,3801,4036,7015
2022-07-19,4065,4147,3884,3925,6999
2022-07-20,3885,4106,3885,4025,6655
2022-07-21,4018,4050,3771,3799,5409
2022-07-22,3811,3895,3731,3790,5248
2022-07-25,3814,3850,3705,3713,5101
2022-07-26,3758,3959,3758,3842,7672
2022-07-27,3861,3930,3727,3860,7756
2022-07-28,3866,4063,3846,4030,9793
2022-07-29,4044,4353,4035,4353,6961
2022-08-01,4253,4272,4127,4156,8354
2022-08-02,4120,4141,3922,3922,5157
2022-08-03,3934,4035,3860,3927,5923
2022-08-04,3999,4004,3772,3860,9913
2022-08-05,3881,3974,3846,3935,6840
2022-08-08,4033,4136,4019,4097,5642
2022-08-09,4106,4205,4041,4146,5838
2022-08-10,4169,4211,4041,4122,3994
2022-08-11,4147,4284,4138,4280,5250
2022-08-12,4269,4504,4269,4450,9273
2022-08-15,4365,4389,4155,4170,8075
2022-08-16,4182,4360,4142,4201,6348
2022-08-17,4253,4265,4163,4214,5773
2022-08-18,4205,4219,4048,4058,6558
2022-08-19,4077,4189,4015,4106,6642
2022-08-22,4183,4291,4162,4178,5184
2022-08-23,4197,4263,4124,4247,8983
2022-08-24,4233,4362,4109,4320,11857
2022-08-25,4318,4356,4251,4279,7007
2022-08-26,4257,4323,4181,4195,7149
2022-08-29,4234,4277,4180,4200,9751
2022-08-30,4220,4240,4133,4176,13454
2022-09-01,4246,4248,4007,4011,11317
2022-09-02,4010,4034,3862,3920,10333
2022-09-05,3980,4003,3901,3933,9207
2022-09-06,3924,3973,3790,3815,10593
2022-09-07,3817,3865,3675,3729,17742
2022-09-08,3729,3768,3515,3580,16969
2022-09-09,3586,3717,3577,3643,13007
2022-09-12,3622,3732,3621,3724,8558
2022-09-13,3722,3950,3707,3942,13500
2022-09-14,3896,3960,3830,3921,12684
2022-09-15,3884,3913,3751,3801,16831
2022-09-19,3840,3889,3671,3701,34313
2022-09-20,3726,3797,3631,3739,31049
2022-09-21,3711,3919,3654,3891,30663
2022-09-22,3867,3884,3790,3829,24587
2022-09-23,3835,3860,3730,3733,27044
2022-09-26,3603,3617,3431,3546,31187
2022-09-27,3551,3589,3437,3530,26161
2022-09-28,3530,3559,3220,3225,36951
2022-09-29,3262,3400,3234,3343,34475
2022-09-30,3363,3450,3308,3418,24306
2022-10-03,3342,3469,3324,3428,18561
2022-10-04,3431,3637,3431,3615,23610
2022-10-05,3646,3810,3616,3640,23933
2022-10-06,3640,3806,3620,3701,24441
2022-10-07,3692,3846,3691,3841,20221
2022-10-11,3787,3819,3678,3692,24947
2022-10-12,3709,3783,3693,3733,24390
2022-10-13,3714,3782,3659,3663,22814
2022-10-14,3601,3889,3594,3834,29867
2022-10-17,3840,3868,3739,3851,10998
2022-10-18,3876,4053,3856,3975,15116
2022-10-19,4018,4127,3981,4084,11015
2022-10-20,4074,4152,4010,4065,9932
2022-10-21,4078,4135,4001,4054,5723
2022-10-25,4120,4217,4037,4079,9616
2022-10-26,4088,4186,4036,4054,7804
2022-10-27,4078,4190,4077,4089,7041
2022-10-28,4119,4124,3904,3918,7016
2022-10-31,4010,4129,3946,3980,4898
2022-11-01,3992,4246,3983,4178,7571
2022-11-02,4226,4380,4190,4329,3541
2022-11-03,4278,4409,4251,4251,2388
2022-11-04,4244,4375,4201,4280,2838
2022-11-07,4215,4360,4207,4360,2254
2022-11-08,4360,4360,4262,4278,3069
2022-11-09,4302,4320,4133,4153,3966
2022-11-10,4137,4221,4031,4117,3793
2022-11-11,4125,4255,4109,4198,3862
2022-11-14,4142,4191,3991,3995,3448
2022-11-15,4010,4050,3898,3935,3770
2022-11-16,3957,3974,3885,3910,2086
2022-11-17,3900,3900,3746,3799,1706
2022-11-21,3796,3854,3750,3816,1319
2022-11-22,3835,3960,3776,3949,1036
2022-11-23,3976,4050,3917,4037,844
2022-11-24,4000,4105,3985,4000,940
2022-11-25,4047,4075,3973,4060,922
2022-11-29,4123,4174,4092,4102,1064
2022-11-30,4120,4145,4070,4103,1075
2022-12-01,4072,4080,3980,4003,449
2022-12-02,4020,4020,3900,3901,178
2022-12-05,3890,3925,3865,3880,213
2022-12-06,3825,4040,3820,4030,69
2022-12-07,4020,4020,3890,3901,56
2022-12-08,3960,3960,3860,3860,4
2022-12-09,3900,3900,3900,3900,5
2022-12-12,3780,3780,3680,3700,75
2022-12-14,3850,3900,3850,3900,6
