Timestamp (UTC),Open,High,Low,Close,FCPO Aug22: Volume
2021-08-16,3770,3805,3770,3797,206
2021-08-17,3824,3835,3824,3830,48
2021-08-18,3770,3770,3751,3751,54
2021-08-19,3748,3755,3730,3730,179
2021-08-20,3751,3751,3751,3751,29
2021-08-23,3760,3790,3760,3790,59
2021-08-24,3767,3769,3765,3769,102
2021-08-25,3774,3774,3722,3722,106
2021-08-26,3773,3773,3773,3773,75
2021-08-27,3660,3660,3655,3659,102
2021-08-30,3659,3659,3613,3615,24
2021-09-01,3585,3585,3564,3571,165
2021-09-03,3700,3700,3650,3650,254
2021-09-06,3700,3700,3685,3700,383
2021-09-07,3700,3700,3697,3700,60
2021-09-08,3720,3730,3710,3718,241
2021-09-09,3693,3693,3693,3693,21
2021-09-10,3589,3600,3585,3600,89
2021-09-13,3665,3666,3665,3666,142
2021-09-14,3650,3650,3620,3625,218
2021-09-15,3650,3696,3650,3655,62
2021-09-17,3656,3656,3584,3609,197
2021-09-20,3538,3589,3538,3542,437
2021-09-21,3514,3541,3443,3485,1171
2021-09-22,3527,3572,3526,3568,516
2021-09-23,3583,3625,3579,3601,365
2021-09-24,3600,3612,3597,3600,47
2021-09-27,3646,3646,3573,3577,100
2021-09-28,3539,3615,3539,3610,369
2021-09-29,3614,3638,3604,3604,102
2021-09-30,3669,3761,3669,3760,350
2021-10-01,3750,3754,3745,3749,162
2021-10-04,3704,3770,3704,3759,913
2021-10-05,3789,3891,3786,3867,863
2021-10-06,3948,3952,3915,3940,805
2021-10-07,3890,3900,3870,3896,178
2021-10-08,3865,4003,3865,3974,1397
2021-10-11,3970,4023,3970,4008,550
2021-10-12,3963,4013,3963,4000,405
2021-10-13,3982,4085,3965,4068,588
2021-10-14,3998,4043,3975,4028,230
2021-10-15,4045,4113,4045,4071,445
2021-10-18,4081,4144,4079,4144,528
2021-10-20,4150,4230,4147,4223,451
2021-10-21,4330,4330,4125,4140,573
2021-10-22,4035,4130,4034,4130,158
2021-10-25,4154,4186,4154,4155,308
2021-10-26,4218,4218,4144,4198,381
2021-10-27,4177,4178,4131,4175,354
2021-10-28,4049,4128,4048,4118,412
2021-10-29,4179,4188,4175,4186,431
2021-11-01,4167,4190,4099,4131,287
2021-11-02,4154,4154,4030,4105,568
2021-11-03,4056,4142,4056,4135,1143
2021-11-05,3988,4007,3988,3990,596
2021-11-08,3912,3993,3875,3993,557
2021-11-09,3920,3923,3846,3911,810
2021-11-10,3940,4018,3940,4007,1480
