Timestamp (UTC),Open,High,Low,Close,FCPO Jun22: Volume
2021-12-24,4121,4262,4119,4258,3251
2021-12-27,4243,4280,4216,4216,820
2021-12-28,4223,4366,4218,4346,2031
2021-12-29,4299,4299,4229,4244,2085
2021-12-30,4250,4285,4222,4232,1968
2021-12-31,4232,4290,4226,4256,1448
2022-01-03,4320,4450,4320,4417,2363
2022-01-04,4397,4449,4363,4427,2701
2022-01-05,4425,4559,4425,4545,4487
2022-01-06,4530,4554,4445,4489,2854
2022-01-07,4495,4540,4478,4504,1673
2022-01-10,4508,4635,4508,4531,3419
2022-01-11,4510,4583,4477,4579,1977
2022-01-12,4556,4604,4543,4555,3299
2022-01-13,4575,4676,4575,4672,5222
2022-01-14,4645,4673,4560,4648,5682
2022-01-17,4635,4744,4598,4730,4845
2022-01-19,4836,4888,4818,4838,6602
2022-01-20,4850,4947,4835,4902,9011
2022-01-21,4904,5050,4899,5048,4505
2022-01-24,5018,5100,4940,4960,7042
2022-01-25,4956,4969,4908,4949,5565
2022-01-26,4924,5019,4922,5000,2738
2022-01-27,5009,5145,5004,5088,7626
2022-01-28,5125,5275,5111,5266,6193
2022-01-31,5329,5347,5250,5250,1846
2022-02-03,5215,5280,5141,5172,4427
2022-02-04,5176,5280,5148,5267,4280
2022-02-07,5369,5393,5150,5254,7220
2022-02-08,5270,5293,5118,5213,12507
2022-02-09,5164,5333,5057,5306,14485
2022-02-10,5305,5307,5219,5230,7051
2022-02-11,5260,5300,5187,5250,8293
2022-02-14,5305,5361,5285,5327,7349
2022-02-15,5301,5413,5267,5299,8434
2022-02-16,5283,5376,5200,5273,8292
2022-02-17,5302,5379,5260,5324,10664
2022-02-18,5353,5440,5342,5364,7416
2022-02-21,5448,5518,5441,5495,7099
2022-02-22,5473,5640,5440,5625,7562
2022-02-23,5564,5812,5541,5748,11002
2022-02-24,5772,6175,5771,6175,14390
2022-02-25,6161,6165,5553,5690,18966
2022-02-28,5856,6031,5799,5930,9738
2022-03-01,5901,6300,5863,6265,9765
2022-03-02,6341,6517,5966,6225,14945
2022-03-03,6316,6657,6269,6469,7855
2022-03-04,6473,6504,5923,6047,9138
2022-03-07,6281,6320,6050,6281,6445
2022-03-08,6190,6341,6078,6135,9191
2022-03-09,6105,6823,6100,6683,9128
2022-03-10,6550,6622,6375,6459,11005
2022-03-11,6500,6595,6185,6218,9898
2022-03-14,6092,6100,5741,5931,11312
2022-03-15,5902,5941,5598,5796,12525
2022-03-16,5724,6081,5702,6064,23152
2022-03-17,6047,6174,5658,5940,30900
2022-03-18,5980,6098,5620,5632,25471
2022-03-21,5730,5950,5695,5760,24495
2022-03-22,5735,5994,5735,5957,24229
2022-03-23,5973,6219,5925,6195,20808
2022-03-24,6228,6339,5917,5943,28381
2022-03-25,5919,6060,5901,6031,23896
2022-03-28,6066,6098,5950,5970,14464
2022-03-29,5915,6080,5820,6010,20839
2022-03-30,5877,5983,5831,5927,19381
2022-03-31,5945,5983,5698,5716,21703
2022-04-01,5790,5810,5477,5555,29041
2022-04-04,5528,5756,5528,5686,19725
2022-04-05,5731,5950,5715,5910,17716
2022-04-06,5923,6013,5807,5908,23711
2022-04-07,5906,5950,5757,5823,24631
2022-04-08,5835,5945,5796,5920,20317
2022-04-11,5836,6070,5836,6006,23877
2022-04-12,5974,6181,5958,6180,22347
2022-04-13,6180,6249,6062,6128,24682
2022-04-14,6179,6338,6140,6294,23594
2022-04-15,6277,6520,6256,6457,13029
2022-04-18,6475,6651,6471,6640,9460
2022-04-20,6686,6720,6495,6541,9402
2022-04-21,6573,6655,6540,6542,3908
2022-04-22,6484,6670,6457,6615,5684
2022-04-25,6851,7164,6465,6604,9221
2022-04-26,6584,6807,6584,6800,3876
2022-04-27,6838,7465,6810,7465,8162
2022-04-28,7583,7613,7150,7368,4149
2022-04-29,7353,7729,7325,7600,3963
2022-05-05,7342,7370,7225,7226,2393
2022-05-06,7270,7311,6707,6780,2933
2022-05-09,6817,6879,6714,6746,1162
2022-05-10,6767,6767,6570,6607,1701
2022-05-11,6632,6895,6587,6783,4341
2022-05-12,6756,6845,6595,6678,3341
2022-05-13,6689,6800,6655,6670,2097
2022-05-17,6719,6730,6566,6662,1527
2022-05-18,6703,6731,6655,6694,1080
2022-05-19,6705,6715,6575,6653,1743
2022-05-20,6525,6880,6400,6690,2874
2022-05-23,6705,6840,6703,6840,1415
2022-05-24,6822,7100,6801,7054,3851
2022-05-25,7065,7065,6922,6966,1932
2022-05-26,6934,7128,6871,7080,1822
2022-05-27,7047,7230,6877,6877,815
2022-05-30,6830,6854,6700,6711,815
2022-05-31,6784,6830,6536,6611,1186
2022-06-01,6632,6675,6580,6648,582
2022-06-02,6700,6808,6690,6754,1058
2022-06-03,6885,6885,6665,6725,105
2022-06-07,6750,6813,6750,6759,101
2022-06-08,6700,6740,6700,6740,145
2022-06-09,6846,6846,6580,6600,298
2022-06-10,6600,6640,6350,6350,264
2022-06-13,6044,6150,6044,6150,91
2022-06-14,6100,6219,6099,6219,49
2022-06-15,6000,6000,6000,6000,5
