Timestamp (UTC),Open,High,Low,Close,FCPO Feb23: Volume
2022-08-19,4172,4256,4096,4178,3380
2022-08-22,4332,4332,4238,4252,2399
2022-08-23,4276,4330,4193,4312,4094
2022-08-24,4290,4416,4195,4375,6013
2022-08-25,4374,4413,4330,4342,1925
2022-08-26,4326,4377,4260,4261,2280
2022-08-29,4312,4335,4258,4269,4890
2022-08-30,4284,4313,4209,4247,3886
2022-09-01,4323,4323,4088,4102,3119
2022-09-02,4086,4107,3934,4008,3822
2022-09-05,4061,4070,3975,4003,2738
2022-09-06,3995,4036,3870,3903,2782
2022-09-07,3915,3942,3774,3814,8145
2022-09-08,3818,3847,3608,3677,5947
2022-09-09,3690,3812,3690,3734,4167
2022-09-12,3720,3813,3720,3807,2760
2022-09-13,3805,4026,3786,4014,4957
2022-09-14,3973,4044,3929,4004,3532
2022-09-15,3990,4005,3854,3891,3270
2022-09-19,3928,3965,3760,3777,4439
2022-09-20,3801,3863,3701,3810,4623
2022-09-21,3785,3978,3731,3950,5378
2022-09-22,3926,3947,3860,3889,4049
2022-09-23,3899,3913,3798,3798,4922
2022-09-26,3677,3688,3503,3618,5895
2022-09-27,3614,3658,3520,3602,4847
2022-09-28,3608,3628,3307,3311,8529
2022-09-29,3354,3480,3318,3423,9884
2022-09-30,3446,3531,3381,3503,6227
2022-10-03,3426,3542,3412,3510,2950
2022-10-04,3520,3725,3520,3711,6298
2022-10-05,3730,3901,3701,3728,4298
2022-10-06,3708,3879,3708,3774,6144
2022-10-07,3768,3917,3767,3908,5644
2022-10-11,3876,3884,3747,3757,6272
2022-10-12,3794,3860,3766,3815,6687
2022-10-13,3800,3857,3734,3735,8195
2022-10-14,3691,3957,3672,3896,9068
2022-10-17,3902,3920,3810,3900,7709
2022-10-18,3911,4106,3911,4031,14609
2022-10-19,4068,4186,4035,4135,12509
2022-10-20,4129,4214,4076,4131,8492
2022-10-21,4150,4201,4086,4128,6849
2022-10-25,4191,4283,4107,4151,9751
2022-10-26,4165,4255,4113,4150,11447
2022-10-27,4166,4290,4158,4184,7062
2022-10-28,4210,4222,4004,4020,9982
2022-10-31,4092,4215,4047,4080,10650
2022-11-01,4090,4319,4082,4257,13694
2022-11-02,4309,4470,4270,4429,9858
2022-11-03,4367,4520,4363,4367,12040
2022-11-04,4350,4509,4303,4411,10327
2022-11-07,4370,4491,4343,4477,7230
2022-11-08,4478,4500,4394,4399,10562
2022-11-09,4416,4432,4205,4221,13346
2022-11-10,4213,4290,4119,4200,13327
2022-11-11,4194,4360,4194,4330,12851
2022-11-14,4261,4332,4158,4161,14980
2022-11-15,4177,4231,4035,4060,18420
2022-11-16,4072,4119,4013,4024,22705
2022-11-17,3995,4016,3825,3845,33692
2022-11-21,3830,3920,3787,3851,25136
2022-11-22,3874,4018,3820,4006,32378
2022-11-23,4025,4125,3985,4104,29746
2022-11-24,4061,4219,4024,4046,27208
2022-11-25,4059,4154,4020,4134,22353
2022-11-29,4195,4286,4175,4223,32556
2022-11-30,4250,4265,4173,4238,27172
2022-12-01,4241,4300,4060,4081,36073
2022-12-02,4120,4161,3918,3958,33228
2022-12-05,4046,4093,3930,3964,29106
2022-12-06,3984,4111,3865,4086,38269
2022-12-07,4053,4116,3947,3969,31210
2022-12-08,4010,4056,3875,3950,26890
2022-12-09,3977,4043,3951,3987,25641
2022-12-12,3852,3875,3721,3741,35699
2022-12-13,3763,3941,3747,3887,32069
2022-12-14,3926,4005,3895,3950,24267
2022-12-15,3957,3993,3870,3874,15781
2022-12-16,3892,3994,3855,3889,8704
2022-12-19,3902,3952,3884,3910,3581
2022-12-20,3928,3970,3834,3855,6972
2022-12-21,3866,3964,3837,3944,5666
2022-12-22,3944,3972,3840,3879,5449
2022-12-23,3868,3868,3800,3816,7234
2022-12-27,3971,4100,3961,4088,6644
2022-12-28,4071,4113,4053,4078,3581
2022-12-29,4089,4096,4000,4083,3670
2022-12-30,4102,4228,4073,4166,5469
2023-01-03,4149,4274,4149,4250,5228
2023-01-04,4239,4253,4150,4173,4812
2023-01-05,4163,4170,4050,4088,3619
2023-01-06,4099,4125,4035,4037,2435
2023-01-09,4030,4105,3965,4094,4514
2023-01-10,4080,4080,3887,3955,5934
2023-01-11,3961,3961,3867,3895,3843
2023-01-12,3899,3938,3842,3897,2586
2023-01-13,3899,3908,3828,3834,1599
2023-01-16,3888,3890,3841,3846,1533
2023-01-17,3847,3860,3781,3793,1593
2023-01-18,3816,3884,3805,3863,1522
2023-01-19,3864,3907,3850,3887,1120
2023-01-20,3876,3932,3858,3888,803
2023-01-25,3806,3812,3720,3757,1045
2023-01-26,3760,3809,3729,3776,312
2023-01-27,3783,3880,3783,3880,952
2023-01-30,3950,3955,3840,3840,728
2023-01-31,3859,3860,3700,3703,824
2023-02-02,3680,3698,3620,3630,249
2023-02-03,3650,3725,3640,3725,169
2023-02-07,3817,3850,3805,3850,75
2023-02-08,3822,3900,3815,3820,154
2023-02-09,3860,3861,3806,3824,48
2023-02-10,3807,3900,3783,3806,37
2023-02-13,3886,3910,3810,3850,68
2023-02-14,3918,3920,3900,3900,39
