Timestamp (UTC),Open,High,Low,Close,FCPO Jan08: Volume
2007-07-04,2413,2423,2413,2423,0
2007-07-05,2425,2440,2425,2440,0
2007-07-09,2426,2426,2426,2426,0
2007-07-09,2440,2440,2440,2440,0
2007-07-10,2495,2495,2495,2495,0
2007-07-11,2520,2520,2500,2505,0
2007-07-12,2495,2510,2495,2510,0
2007-07-16,2510,2510,2510,2510,0
2007-07-16,2450,2450,2450,2450,0
2007-07-17,2470,2470,2470,2470,0
2007-07-18,2440,2450,2425,2425,0
2007-07-19,2443,2443,2443,2443,0
2007-07-23,2428,2428,2428,2428,0
2007-07-23,2469,2469,2469,2469,0
2007-07-24,2475,2479,2445,2445,0
2007-07-25,2465,2500,2465,2500,0
2007-07-26,2520,2520,2518,2518,0
2007-07-30,2550,2590,2550,2575,0
2007-07-30,2615,2615,2550,2551,0
2007-07-31,2590,2590,2520,2520,0
2007-08-01,2538,2545,2516,2520,0
2007-08-02,2515,2520,2510,2516,0
2007-08-06,2424,2424,2424,2424,0
2007-08-06,2424,2424,2424,2424,0
2007-08-07,2400,2494,2400,2494,0
2007-08-08,2495,2520,2492,2509,0
2007-08-09,2498,2498,2498,2498,0
2007-08-13,2498,2498,2498,2498,0
2007-08-13,2498,2498,2498,2498,0
2007-08-14,2420,2453,2420,2453,0
2007-08-15,2410,2410,2373,2373,0
2007-08-16,2320,2362,2300,2362,0
2007-08-20,2365,2366,2339,2339,0
2007-08-20,2339,2363,2334,2357,0
2007-08-21,2390,2413,2390,2401,0
2007-08-22,2401,2401,2401,2401,0
2007-08-23,2400,2400,2390,2390,0
2007-08-27,2392,2395,2370,2395,0
2007-08-27,2400,2410,2387,2389,0
2007-08-28,2357,2357,2357,2357,0
2007-08-29,2376,2376,2376,2376,0
2007-09-03,2430,2448,2428,2447,0
2007-09-03,2460,2473,2433,2433,0
2007-09-04,2450,2472,2445,2470,0
2007-09-05,2450,2465,2437,2437,0
2007-09-06,2445,2449,2435,2449,0
2007-09-10,2470,2474,2470,2473,0
2007-09-10,2485,2485,2470,2470,0
2007-09-11,2485,2495,2485,2492,0
2007-09-12,2505,2534,2505,2520,0
2007-09-13,2535,2572,2535,2572,0
2007-09-17,2600,2605,2565,2575,0
2007-09-17,2601,2607,2585,2600,0
2007-09-18,2593,2593,2547,2560,0
2007-09-19,2571,2571,2547,2558,0
2007-09-20,2571,2600,2571,2600,0
2007-09-24,2607,2670,2601,2670,0
2007-09-24,2658,2661,2640,2645,0
2007-09-25,2629,2639,2589,2605,0
2007-09-26,2625,2628,2595,2598,0
2007-09-27,2616,2643,2616,2638,0
2007-10-01,2620,2638,2604,2606,0
2007-10-01,2595,2606,2556,2556,0
2007-10-02,2526,2540,2516,2530,0
2007-10-03,2525,2585,2525,2584,0
2007-10-04,2603,2612,2555,2555,0
2007-10-08,2543,2544,2520,2527,0
2007-10-08,2515,2575,2509,2575,0
2007-10-09,2600,2634,2582,2628,0
2007-10-10,2640,2680,2623,2660,0
2007-10-11,2675,2720,2665,2718,0
2007-10-15,2728,2791,2725,2765,0
2007-10-16,2750,2780,2692,2714,0
2007-10-17,2724,2735,2680,2735,0
2007-10-18,2773,2795,2756,2765,0
2007-10-22,2709,2734,2699,2714,0
2007-10-22,2745,2753,2701,2704,0
2007-10-23,2704,2727,2691,2713,0
2007-10-24,2729,2740,2694,2707,0
2007-10-25,2740,2800,2738,2800,0
2007-10-29,2840,2920,2840,2910,0
2007-10-29,2885,2885,2841,2862,0
2007-10-30,2840,2880,2814,2880,0
2007-10-31,2959,2959,2907,2930,0
2007-11-01,2910,2920,2881,2917,0
2007-11-05,2915,2942,2908,2930,0
2007-11-05,2928,2960,2916,2960,0
2007-11-06,3000,3009,2984,3000,0
2007-11-08,3004,3013,2970,2990,0
2007-11-12,2990,3001,2919,2919,0
2007-11-12,2912,2957,2900,2924,0
2007-11-13,2905,2941,2902,2934,0
2007-11-14,2962,2982,2936,2942,0
2007-11-15,2935,2948,2895,2910,0
2007-11-19,2923,2951,2919,2951,0
2007-11-19,2934,2940,2913,2933,0
2007-11-20,2980,2989,2960,2977,0
2007-11-21,2977,3000,2971,2987,0
2007-11-22,2990,3035,2982,3035,0
2007-11-26,3051,3059,3038,3038,0
2007-11-26,3019,3030,2980,2982,0
2007-11-27,2960,2974,2927,2927,0
2007-11-28,2927,2996,2927,2990,0
2007-11-29,2943,2946,2915,2925,0
2007-12-03,2915,2916,2880,2909,0
2007-12-03,2912,2942,2882,2882,0
2007-12-04,2895,2900,2850,2900,0
2007-12-05,2850,2861,2830,2832,0
2007-12-06,2874,2888,2857,2857,0
2007-12-10,2853,2870,2838,2864,0
2007-12-10,2871,2890,2870,2874,0
2007-12-11,2865,2875,2854,2872,0
2007-12-12,2908,2922,2900,2910,0
2007-12-13,2905,2922,2905,2916,0
2007-12-17,2923,2957,2920,2957,0
2007-12-17,2950,2950,2925,2936,0
2007-12-18,2936,2967,2936,2946,0
2007-12-20,2965,2988,2965,2978,0
2007-12-24,2987,3015,2987,3015,0
2007-12-25,3025,3073,3025,3068,0
2007-12-26,3121,3140,3075,3081,0
2007-12-27,3116,3130,3104,3111,0
2007-12-31,3080,3100,3062,3070,0
2008-01-01,3083,3090,3071,3086,0
2008-01-02,3131,3152,3130,3148,0
2008-01-03,3151,3151,3132,3132,0
2008-01-07,3120,3170,3120,3170,0
2008-01-07,3150,3160,3140,3155,0
2008-01-08,3180,3196,3180,3195,0
2008-01-10,3210,3270,3210,3270,0
2008-01-14,3320,3400,3320,3400,0
2008-01-14,3370,3370,3360,3360,0
