final_shape,0.0,0.1,0.2,1,2
0.0,79.10000000000001,11.0,5.5,3.3000000000000003,1.0999999999999999
0.1,43.5,41.199999999999996,1.9,3.8,9.5
0.2,43.0,1.3,24.099999999999998,24.099999999999998,7.6
1,0.3,1.7000000000000002,1.3,80.2,16.5
2,1.6,17.4,1.3,25.6,54.1
