Timestamp (UTC),Open,High,Low,Close,FCPO Apr14: Volume
2013-10-15,2395,2421,2395,2421,0
2013-10-16,2440,2440,2391,2410,0
2013-10-17,2410,2410,2391,2410,0
2013-10-21,2439,2446,2429,2446,0
2013-10-21,2440,2460,2428,2460,0
2013-10-22,2447,2485,2441,2485,0
2013-10-23,2465,2475,2458,2467,0
2013-10-24,2454,2460,2447,2448,0
2013-10-28,2435,2475,2435,2461,0
2013-10-28,2455,2495,2454,2492,0
2013-10-29,2521,2562,2521,2538,0
2013-10-30,2555,2583,2541,2580,0
2013-10-31,2583,2616,2575,2616,0
2013-11-04,2595,2595,2569,2569,0
2013-11-05,2565,2573,2543,2544,0
2013-11-06,2548,2557,2529,2547,0
2013-11-07,2524,2533,2512,2512,0
2013-11-11,2522,2552,2521,2532,0
2013-11-11,2509,2600,2508,2599,0
2013-11-12,2600,2621,2574,2603,0
2013-11-13,2600,2611,2586,2586,0
2013-11-14,2572,2616,2572,2611,0
2013-11-18,2589,2595,2579,2594,0
2013-11-18,2569,2584,2554,2559,0
2013-11-19,2559,2593,2547,2578,0
2013-11-20,2598,2654,2598,2650,0
2013-11-21,2682,2685,2635,2640,0
2013-11-25,2655,2656,2618,2629,0
2013-11-25,2630,2630,2600,2621,0
2013-11-26,2621,2650,2618,2638,0
2013-11-27,2636,2666,2626,2656,0
2013-11-28,2648,2677,2648,2656,0
2013-12-02,2645,2660,2636,2648,0
2013-12-02,2625,2641,2610,2621,0
2013-12-03,2627,2661,2627,2657,0
2013-12-04,2649,2651,2630,2644,0
2013-12-05,2645,2673,2631,2672,0
2013-12-09,2668,2688,2642,2646,0
2013-12-09,2638,2660,2629,2642,0
2013-12-10,2641,2650,2633,2636,0
2013-12-11,2640,2659,2623,2624,0
2013-12-12,2603,2615,2570,2571,0
2013-12-16,2568,2587,2555,2583,0
2013-12-16,2593,2605,2576,2581,0
2013-12-17,2560,2588,2555,2560,0
2013-12-18,2566,2590,2566,2580,0
2013-12-19,2590,2594,2565,2591,0
2013-12-23,2580,2628,2579,2623,0
2013-12-23,2616,2639,2609,2629,0
2013-12-25,2625,2647,2613,2640,0
2013-12-26,2639,2655,2632,2634,0
2013-12-30,2647,2652,2633,2634,0
2013-12-30,2622,2663,2621,2662,0
2014-01-01,2669,2670,2650,2652,0
2014-01-02,2641,2647,2628,2644,0
2014-01-06,2632,2632,2595,2610,0
2014-01-06,2599,2600,2567,2569,0
2014-01-07,2568,2571,2540,2556,0
2014-01-08,2560,2565,2528,2550,0
2014-01-09,2555,2560,2523,2528,0
2014-01-13,2524,2541,2500,2506,0
2014-01-14,2516,2540,2502,2537,0
2014-01-15,2537,2552,2535,2540,0
2014-01-20,2567,2585,2559,2579,0
2014-01-20,2580,2589,2556,2587,0
2014-01-21,2581,2597,2563,2575,0
2014-01-22,2574,2604,2571,2602,0
2014-01-23,2598,2601,2582,2591,0
2014-01-27,2575,2581,2551,2556,0
2014-01-27,2544,2544,2519,2529,0
2014-01-28,2539,2552,2528,2544,0
2014-01-29,2533,2567,2532,2559,0
2014-02-03,2567,2567,2522,2529,0
2014-02-04,2537,2553,2533,2546,0
2014-02-05,2557,2575,2552,2568,0
2014-02-06,2577,2590,2571,2578,0
2014-02-10,2590,2618,2587,2616,0
2014-02-10,2615,2622,2595,2610,0
2014-02-11,2617,2636,2609,2635,0
2014-02-12,2639,2664,2636,2656,0
2014-02-13,2670,2688,2654,2665,0
2014-02-17,2664,2687,2648,2685,0
2014-02-17,2696,2721,2691,2718,0
2014-02-18,2730,2736,2705,2716,0
2014-02-19,2715,2771,2710,2770,0
2014-02-20,2763,2779,2739,2777,0
2014-02-24,2781,2796,2758,2760,0
2014-02-24,2747,2770,2747,2751,0
2014-02-25,2746,2836,2735,2829,0
2014-02-26,2830,2830,2785,2794,0
2014-02-27,2778,2811,2767,2805,0
2014-03-03,2835,2861,2808,2812,0
2014-03-03,2820,2832,2788,2799,0
2014-03-04,2860,2868,2824,2833,0
2014-03-05,2825,2869,2810,2867,0
2014-03-06,2877,2895,2875,2889,0
2014-03-10,2877,2910,2862,2903,0
2014-03-10,2892,2917,2873,2892,0
2014-03-11,2880,2886,2833,2839,0
2014-03-12,2865,2869,2816,2821,0
2014-03-13,2804,2821,2788,2821,0
2014-03-17,2810,2830,2804,2829,0
2014-03-17,2829,2866,2800,2839,0
2014-03-18,2836,2885,2835,2871,0
2014-03-19,2850,2871,2840,2865,0
2014-03-20,2845,2849,2821,2822,0
2014-03-24,2834,2837,2785,2793,0
2014-03-24,2780,2797,2775,2797,0
2014-03-25,2810,2810,2768,2770,0
2014-03-26,2761,2761,2733,2733,0
2014-03-27,2722,2735,2706,2735,0
2014-03-31,2739,2739,2709,2718,0
2014-03-31,2700,2728,2688,2689,0
2014-04-01,2705,2713,2699,2713,0
2014-04-02,2675,2690,2650,2675,0
2014-04-03,2680,2705,2680,2705,0
2014-04-07,2675,2678,2645,2668,0
2014-04-07,2658,2658,2619,2619,0
2014-04-08,2640,2650,2630,2650,0
2014-04-09,2640,2657,2640,2655,0
2014-04-10,2650,2660,2650,2660,0
2014-04-14,2685,2685,2670,2670,0
2014-04-14,2660,2680,2660,2680,0
