Timestamp (UTC),Open,High,Low,Close,FCPO Feb12: Volume
2011-08-02,3112,3112,3112,3112,0
2011-08-03,3132,3132,3132,3132,0
2011-08-04,3091,3091,3091,3091,0
2011-08-08,2975,2975,2975,2975,0
2011-08-09,2975,2975,2901,2901,0
2011-08-10,2901,2901,2901,2901,0
2011-08-11,2951,2951,2951,2951,0
2011-08-15,3020,3020,2973,2973,0
2011-08-16,3010,3010,3010,3010,0
2011-08-17,3016,3017,2988,3000,0
2011-08-18,2975,2999,2971,2973,0
2011-08-22,3015,3015,3002,3002,0
2011-08-22,3015,3048,3013,3048,0
2011-08-23,3028,3040,3017,3017,0
2011-08-24,3010,3019,2964,2976,0
2011-08-25,2965,2973,2943,2965,0
2011-09-01,3043,3048,3033,3045,0
2011-09-05,3050,3056,3000,3003,0
2011-09-05,2969,2988,2968,2976,0
2011-09-06,2995,3039,2995,3031,0
2011-09-07,3050,3050,3009,3009,0
2011-09-08,3029,3045,3025,3035,0
2011-09-12,3055,3060,3042,3060,0
2011-09-12,3020,3029,3005,3009,0
2011-09-13,3015,3061,2991,3061,0
2011-09-14,3043,3078,3035,3075,0
2011-09-19,3003,3049,3003,3047,0
2011-09-19,3039,3070,3039,3066,0
2011-09-20,3053,3073,3052,3071,0
2011-09-21,3043,3046,3010,3020,0
2011-09-22,2977,2998,2957,2996,0
2011-09-26,2967,2978,2871,2915,0
2011-09-26,2941,2958,2910,2958,0
2011-09-27,2919,2934,2898,2915,0
2011-09-28,2869,2906,2869,2906,0
2011-09-29,2933,2934,2908,2908,0
2011-10-03,2846,2865,2840,2852,0
2011-10-03,2872,2872,2810,2818,0
2011-10-04,2823,2831,2793,2794,0
2011-10-05,2800,2815,2772,2812,0
2011-10-06,2805,2812,2785,2785,0
2011-10-10,2826,2826,2788,2812,0
2011-10-10,2829,2829,2797,2825,0
2011-10-11,2866,2899,2865,2887,0
2011-10-12,2870,2890,2859,2860,0
2011-10-13,2885,2929,2881,2928,0
2011-10-17,2954,2955,2890,2890,0
2011-10-17,2854,2868,2829,2845,0
2011-10-18,2863,2900,2856,2900,0
2011-10-19,2845,2884,2833,2873,0
2011-10-20,2900,2908,2875,2889,0
2011-10-24,2898,2923,2887,2896,0
2011-10-24,2902,2955,2901,2955,0
2011-10-26,2970,3009,2964,2980,0
2011-10-27,2995,2997,2959,2973,0
2011-10-31,2946,2954,2932,2937,0
2011-10-31,2945,2954,2916,2920,0
2011-11-01,2928,2968,2925,2960,0
2011-11-02,2938,2981,2938,2981,0
2011-11-03,2997,3020,2991,3020,0
2011-11-07,2983,3046,2983,3046,0
2011-11-08,3060,3066,3028,3042,0
2011-11-09,3010,3123,3001,3123,0
2011-11-10,3111,3156,3098,3135,0
2011-11-14,3170,3197,3161,3194,0
2011-11-14,3188,3206,3157,3178,0
2011-11-15,3181,3255,3157,3241,0
2011-11-16,3235,3268,3212,3212,0
2011-11-17,3190,3270,3177,3248,0
2011-11-21,3226,3257,3190,3191,0
2011-11-21,3190,3214,3145,3175,0
2011-11-22,3161,3184,3128,3161,0
2011-11-23,3124,3133,3092,3108,0
2011-11-24,3090,3114,3050,3069,0
2011-11-28,3081,3104,3054,3062,0
2011-11-29,3076,3088,3011,3018,0
2011-11-30,3053,3078,3046,3058,0
2011-12-01,3064,3075,3035,3062,0
2011-12-05,3083,3133,3078,3122,0
2011-12-05,3103,3112,3085,3085,0
2011-12-06,3101,3126,3095,3119,0
2011-12-07,3094,3116,3083,3089,0
2011-12-08,3090,3097,3063,3084,0
2011-12-12,3060,3063,2994,2998,0
2011-12-12,3017,3023,2980,3002,0
2011-12-13,2993,3052,2980,3052,0
2011-12-14,3014,3028,2971,2971,0
2011-12-15,2990,3016,2978,2985,0
2011-12-19,3006,3022,2986,3020,0
2011-12-19,3006,3022,3000,3021,0
2011-12-20,3034,3075,3032,3075,0
2011-12-21,3072,3100,3072,3100,0
2011-12-22,3118,3182,3115,3175,0
2011-12-26,3159,3179,3144,3162,0
2011-12-27,3200,3208,3183,3185,0
2011-12-28,3173,3177,3140,3148,0
2011-12-29,3159,3176,3159,3175,0
2012-01-02,3212,3245,3212,3233,0
2012-01-03,3242,3242,3200,3223,0
2012-01-04,3220,3234,3196,3200,0
2012-01-05,3187,3218,3185,3216,0
2012-01-09,3202,3222,3194,3220,0
2012-01-09,3240,3245,3219,3219,0
2012-01-10,3207,3240,3205,3237,0
2012-01-11,3225,3227,3209,3220,0
2012-01-12,3188,3190,3148,3160,0
2012-01-16,3120,3175,3110,3161,0
2012-01-16,3183,3201,3165,3195,0
2012-01-17,3190,3190,3159,3190,0
2012-01-18,3170,3175,3160,3165,0
2012-01-19,3179,3181,3161,3163,0
2012-01-24,3185,3185,3171,3172,0
2012-01-25,3149,3149,3138,3138,0
2012-01-26,3135,3150,3132,3137,0
2012-01-30,3129,3136,3080,3090,0
2012-01-30,3060,3087,3060,3075,0
2012-02-01,3040,3060,3030,3030,0
2012-02-02,3050,3063,3048,3052,0
2012-02-07,3110,3110,3110,3110,0
2012-02-08,3110,3110,2999,3097,0
2012-02-09,3093,3093,3093,3093,0
2012-02-13,3100,3130,3100,3130,0
2012-02-13,3140,3160,3140,3160,0
2012-02-14,3140,3153,3130,3153,0
