Timestamp (UTC),Open,High,Low,Close,FCPO Apr24: Volume
8/8/2023,3888,3891,3777,3785,1601
8/9/2023,3771,3882,3765,3881,2329
8/10/2023,3871,3880,3818,3830,1961
8/11/2023,3832,3867,3783,3823,967
8/14/2023,3845,3846,3793,3797,654
8/15/2023,3805,3921,3805,3856,1444
8/16/2023,3890,3912,3875,3902,677
8/17/2023,3905,3974,3883,3963,1037
8/18/2023,3958,3988,3900,3900,2210
8/21/2023,3994,4010,3949,3970,1366
8/22/2023,3960,3960,3910,3913,733
8/23/2023,3931,3931,3860,3871,1049
8/24/2023,3891,3966,3887,3908,2624
8/25/2023,3915,4009,3901,4009,1100
8/28/2023,4013,4013,3963,3981,857
8/29/2023,3982,4029,3982,3992,2342
8/30/2023,4016,4073,3993,4073,1753
9/1/2023,4090,4130,4067,4092,1026
9/4/2023,4053,4067,4016,4057,1362
9/5/2023,4050,4057,3995,4001,1296
9/6/2023,4024,4037,3982,4009,2714
9/7/2023,4017,4028,3943,3954,679
9/8/2023,3937,3958,3903,3958,1426
9/11/2023,3969,3984,3873,3885,2654
9/12/2023,3895,3928,3838,3849,3638
9/13/2023,3855,3904,3842,3895,2191
9/14/2023,3889,3942,3880,3938,1934
9/15/2023,3948,3973,3936,3940,1673
9/18/2023,3891,3895,3858,3865,908
9/19/2023,3873,3876,3816,3859,1792
9/20/2023,3847,3863,3818,3828,1497
9/21/2023,3835,3835,3729,3775,7647
9/22/2023,3773,3783,3747,3759,2419
9/25/2023,3776,3806,3746,3792,2141
9/26/2023,3785,3808,3766,3787,1755
9/27/2023,3782,3881,3766,3853,3004
9/29/2023,3826,3922,3826,3844,3509
10/2/2023,3816,3842,3780,3810,2782
10/3/2023,3803,3852,3792,3810,1624
10/4/2023,3802,3840,3795,3823,1068
10/5/2023,3809,3821,3718,3719,3374
10/6/2023,3743,3743,3675,3692,2949
10/9/2023,3724,3751,3690,3702,1860
10/10/2023,3708,3724,3620,3649,2017
10/11/2023,3655,3687,3609,3610,3447
10/12/2023,3618,3705,3602,3701,6063
10/13/2023,3692,3788,3667,3780,2700
10/16/2023,3791,3807,3760,3800,4078
10/17/2023,3793,3825,3775,3809,3882
10/18/2023,3802,3856,3791,3830,3684
10/19/2023,3841,3861,3762,3782,3024
10/20/2023,3795,3802,3730,3799,5549
10/23/2023,3779,3792,3745,3782,2525
10/24/2023,3773,3775,3680,3694,10416
10/25/2023,3710,3726,3649,3715,3879
10/26/2023,3700,3820,3700,3790,3978
10/27/2023,3788,3818,3746,3813,2956
10/30/2023,3831,3840,3759,3765,4190
10/31/2023,3774,3778,3700,3713,4375
11/1/2023,3717,3765,3699,3727,3353
11/2/2023,3735,3826,3725,3811,3814
11/3/2023,3818,3836,3799,3800,2624
11/6/2023,3783,3826,3758,3796,1563
11/7/2023,3794,3847,3763,3768,4910
11/8/2023,3775,3833,3775,3812,2800
11/9/2023,3808,3825,3776,3792,1747
11/10/2023,3795,3858,3790,3852,1813
11/14/2023,3863,3962,3863,3956,3396
11/15/2023,3958,4050,3958,4028,7827
11/16/2023,4027,4050,3992,4008,3875
11/17/2023,4010,4016,3928,3945,3349
11/20/2023,3956,3975,3933,3957,2497
11/21/2023,3970,4027,3959,3970,4222
11/22/2023,3974,4044,3960,4005,5550
11/23/2023,4010,4010,3962,3970,3173
11/24/2023,3960,3969,3902,3905,3053
11/27/2023,3909,3930,3865,3905,1504
11/28/2023,3917,3946,3885,3915,3967
11/29/2023,3921,3931,3868,3892,3738
11/30/2023,3891,3955,3889,3918,2023
12/1/2023,3930,3941,3847,3894,4266
12/4/2023,3859,3875,3840,3848,721
12/5/2023,3849,3860,3785,3811,4582
12/6/2023,3805,3805,3709,3753,9505
12/7/2023,3748,3759,3673,3730,8031
12/8/2023,3755,3803,3750,3767,3807
12/11/2023,3764,3795,3754,3765,3031
12/12/2023,3781,3805,3736,3760,3898
12/13/2023,3758,3758,3692,3697,4531
12/14/2023,3705,3726,3680,3713,5015
12/15/2023,3726,3750,3685,3713,4551
12/18/2023,3695,3768,3687,3741,5191
12/19/2023,3760,3790,3747,3750,6425
12/20/2023,3760,3797,3758,3768,5331
12/21/2023,3780,3813,3722,3736,4535
12/22/2023,3734,3740,3680,3734,2675
12/26/2023,3734,3764,3729,3758,2333
12/27/2023,3769,3790,3753,3768,7631
12/28/2023,3750,3766,3737,3741,6175
12/29/2023,3752,3755,3678,3747,9171
1/2/2024,3680,3703,3650,3658,7681
1/3/2024,3660,3672,3604,3615,15164
1/4/2024,3632,3660,3622,3647,8167
1/5/2024,3647,3678,3636,3671,9714
1/8/2024,3630,3696,3630,3687,4239
1/9/2024,3674,3735,3624,3724,11432
1/10/2024,3727,3802,3712,3747,11011
1/11/2024,3763,3801,3757,3784,16120
1/12/2024,3783,3856,3769,3840,17037
1/15/2024,3823,3833,3794,3800,16319
1/16/2024,3803,3887,3803,3861,35651
1/17/2024,3870,3886,3805,3818,32619
1/18/2024,3819,3908,3800,3901,30070
1/19/2024,3899,3950,3878,3940,31055
1/22/2024,3916,3941,3901,3909,17411
1/23/2024,3897,3980,3897,3949,29226
1/24/2024,3945,3998,3937,3992,27629
1/26/2024,3961,4036,3949,4021,33356
1/29/2024,3980,3987,3944,3949,30638
1/30/2024,3946,3957,3832,3842,38858
1/31/2024,3833,3860,3795,3795,32237
2/2/2024,3780,3791,3754,3762,28249
2/5/2024,3749,3809,3745,3799,24708
2/6/2024,3797,3853,3782,3841,22866
2/7/2024,3855,3890,3815,3877,28806
2/8/2024,3875,3920,3845,3878,28977
2/9/2024,3871,3945,3871,3881,25058
2/13/2024,3882,3914,3840,3898,29105
2/14/2024,3897,3958,3897,3948,23932
2/15/2024,3948,3965,3868,3876,20281
2/16/2024,3877,3894,3847,3855,12275
2/19/2024,3900,3934,3867,3905,7335
2/20/2024,3906,3938,3900,3910,8111
2/21/2024,3906,3959,3864,3915,13998
2/22/2024,3912,3939,3875,3885,8443
2/23/2024,3890,3918,3855,3900,7906
2/26/2024,3914,3931,3886,3925,4599
2/27/2024,3921,3987,3919,3970,9376
2/28/2024,3969,3999,3945,3956,5558
2/29/2024,3969,4028,3969,4017,5551
3/1/2024,4007,4044,3987,4016,5241
3/4/2024,3995,4030,3975,3985,1571
3/5/2024,3988,4040,3969,4032,2081
3/6/2024,4023,4135,4023,4127,2634
3/7/2024,4123,4135,4094,4132,6705
3/8/2024,4152,4224,4137,4174,10076
3/11/2024,4185,4211,4121,4206,2978
3/12/2024,4200,4241,4186,4192,3336
3/13/2024,4192,4250,4185,4249,4807
3/14/2024,4253,4367,4240,4329,5192
3/15/2024,4337,4370,4312,4343,2273
3/18/2024,4401,4404,4305,4325,2742
3/19/2024,4332,4350,4286,4298,1914
3/20/2024,4300,4393,4297,4363,2004
3/21/2024,4376,4400,4334,4353,1488
3/22/2024,4355,4381,4299,4306,1656
3/25/2024,4322,4375,4284,4354,946
3/26/2024,4361,4382,4320,4333,2176
3/27/2024,4330,4338,4250,4257,2801
3/29/2024,4288,4328,4281,4328,865
4/1/2024,4360,4420,4351,4418,374
4/2/2024,4395,4467,4384,4462,635
4/3/2024,4508,4600,4505,4576,891
4/4/2024,4560,4591,4543,4577,877
4/5/2024,4548,4566,4531,4566,817
4/8/2024,4536,4540,4469,4518,1304
4/9/2024,4520,4537,4514,4520,173
4/12/2024,4490,4591,4450,4501,227
4/15/2024,4498,4498,4400,4405,280
