Timestamp (UTC),Open,High,Low,Close,FCPO Sep09: Volume
2008-05-05,3349,3349,3349,3349,0
2008-05-06,3329,3329,3329,3329,0
2008-05-08,3449,3449,3449,3449,0
2008-05-12,3530,3530,3530,3530,0
2008-05-12,3498,3498,3498,3498,0
2008-05-14,3468,3468,3468,3468,0
2008-05-15,3509,3509,3509,3509,0
2008-05-19,3493,3493,3493,3493,0
2008-05-22,3571,3571,3571,3571,0
2008-05-26,3614,3614,3614,3614,0
2008-05-26,3637,3637,3637,3637,0
2008-05-27,3471,3471,3471,3471,0
2008-05-28,3475,3475,3475,3475,0
2008-05-29,3389,3500,3389,3389,0
2008-06-02,3389,3389,3389,3389,0
2008-06-02,3408,3408,3408,3408,0
2008-06-03,3370,3370,3320,3320,0
2008-06-04,3370,3370,3320,3320,0
2008-06-05,3450,3450,3430,3430,0
2008-06-09,3488,3488,3488,3488,0
2008-06-09,3488,3488,3488,3488,0
2008-06-10,3444,3444,3444,3444,0
2008-06-11,3492,3492,3492,3492,0
2008-06-12,3540,3542,3527,3527,0
2008-06-17,3506,3506,3506,3506,0
2008-06-18,3505,3505,3505,3505,0
2008-06-19,3460,3460,3460,3460,0
2008-06-23,3465,3465,3465,3465,0
2008-06-23,3402,3402,3402,3402,0
2008-06-24,3395,3442,3395,3442,0
2008-06-25,3452,3452,3452,3452,0
2008-06-26,3533,3533,3533,3533,0
2008-06-30,3550,3550,3550,3550,0
2008-06-30,3539,3539,3539,3539,0
2008-07-01,3575,3575,3575,3575,0
2008-07-02,3634,3634,3634,3634,0
2008-07-03,3634,3634,3634,3634,0
2008-07-07,3544,3544,3544,3544,0
2008-07-07,3474,3474,3474,3474,0
2008-07-08,3474,3517,3474,3517,0
2008-07-09,3517,3517,3517,3517,0
2008-07-10,3557,3557,3557,3557,0
2008-07-14,3507,3507,3507,3507,0
2008-07-14,3552,3552,3552,3552,0
2008-07-15,3482,3482,3482,3482,0
2008-07-16,3482,3482,3482,3482,0
2008-07-17,3392,3392,3392,3392,0
2008-07-21,3256,3263,3256,3263,0
2008-07-21,3263,3263,3263,3263,0
2008-07-22,3200,3200,3057,3057,0
2008-07-23,3090,3117,3090,3117,0
2008-07-24,3096,3096,3096,3096,0
2008-07-28,3160,3160,3053,3053,0
2008-07-28,2992,3088,2900,2970,0
2008-07-29,2960,2980,2960,2974,0
2008-07-30,3070,3070,3060,3060,0
2008-07-31,2980,2980,2950,2960,0
2008-08-04,2960,2960,2960,2960,0
2008-08-04,2761,2761,2710,2760,0
2008-08-05,2780,2792,2745,2792,0
2008-08-06,2835,2835,2835,2835,0
2008-08-07,2840,2840,2770,2770,0
2008-08-11,2681,2681,2681,2681,0
2008-08-11,2575,2575,2561,2561,0
2008-08-12,2541,2541,2541,2541,0
2008-08-13,2621,2660,2600,2600,0
2008-08-14,2500,2500,2450,2450,0
2008-08-18,2482,2482,2482,2482,0
2008-08-18,2440,2440,2440,2440,0
2008-08-19,2582,2582,2582,2582,0
2008-08-20,2650,2660,2650,2652,0
2008-08-21,2730,2730,2690,2730,0
2008-08-25,2631,2631,2631,2631,0
2008-08-25,2440,2440,2440,2440,0
2008-08-26,2551,2551,2551,2551,0
2008-08-27,2495,2575,2495,2575,0
2008-08-28,2703,2703,2703,2703,0
2008-09-01,2515,2516,2510,2510,0
2008-09-02,2575,2575,2515,2515,0
2008-09-03,2520,2576,2520,2576,0
2008-09-04,2480,2539,2480,2539,0
2008-09-08,2500,2550,2500,2518,0
2008-09-08,2430,2430,2395,2408,0
2008-09-09,2415,2425,2390,2390,0
2008-09-10,2385,2385,2365,2377,0
2008-09-11,2437,2452,2434,2452,0
2008-09-15,2325,2337,2315,2337,0
2008-09-15,2200,2262,2200,2262,0
2008-09-16,2200,2220,2170,2190,0
2008-09-17,2130,2300,2130,2300,0
2008-09-18,2280,2370,2280,2370,0
2008-09-22,2310,2430,2310,2426,0
2008-09-22,2465,2485,2395,2395,0
2008-09-23,2380,2403,2380,2403,0
2008-09-24,2380,2430,2333,2350,0
2008-09-25,2377,2400,2350,2353,0
2008-09-29,2353,2353,2171,2171,0
2008-09-29,2090,2150,2070,2150,0
2008-10-02,2030,2060,1995,2058,0
2008-10-06,1910,1910,1840,1899,0
2008-10-06,1900,1929,1860,1929,0
2008-10-07,1820,1839,1820,1839,0
2008-10-08,1932,1932,1932,1932,0
2008-10-09,1839,1839,1839,1839,0
2008-10-13,1870,1870,1870,1870,0
2008-10-13,1854,1854,1854,1854,0
2008-10-14,1800,1800,1782,1782,0
2008-10-15,1692,1705,1655,1705,0
2008-10-16,1701,1701,1701,1701,0
2008-10-20,1741,1741,1741,1741,0
2008-10-20,1710,1710,1708,1708,0
2008-10-21,1640,1640,1610,1610,0
2008-10-22,1620,1620,1620,1620,0
2008-10-23,1525,1525,1439,1439,0
2008-10-28,1430,1485,1430,1485,0
2008-10-29,1550,1627,1550,1627,0
2008-10-30,1572,1572,1572,1572,0
2008-11-03,1650,1720,1650,1720,0
2008-11-03,1625,1625,1625,1625,0
2008-11-04,1666,1666,1666,1666,0
2008-11-05,1666,1666,1666,1666,0
2008-11-06,1666,1666,1666,1666,0
2008-11-10,1666,1666,1666,1666,0
2008-11-10,1641,1641,1641,1641,0
2008-11-11,1641,1641,1641,1641,0
2008-11-12,1529,1529,1529,1529,0
2008-11-13,1505,1510,1502,1507,0
2008-11-17,1472,1546,1445,1477,0
2008-11-17,1460,1460,1440,1460,0
2008-11-18,1500,1500,1500,1500,0
2008-11-19,1494,1505,1494,1505,0
2008-11-20,1477,1477,1477,1477,0
2008-11-24,1506,1520,1506,1520,0
2008-11-24,1562,1575,1557,1557,0
2008-11-25,1580,1650,1580,1650,0
2008-11-26,1690,1690,1690,1690,0
2008-11-27,1680,1680,1680,1680,0
2008-12-01,1670,1670,1670,1670,0
2008-12-01,1650,1650,1650,1650,0
2008-12-02,1579,1579,1579,1579,0
2008-12-03,1515,1515,1495,1495,0
2008-12-04,1425,1521,1425,1521,0
2008-12-09,1600,1640,1600,1614,0
2008-12-10,1635,1660,1635,1642,0
2008-12-11,1640,1640,1625,1625,0
2008-12-15,1615,1615,1615,1615,0
2008-12-15,1565,1565,1565,1565,0
2008-12-16,1565,1620,1565,1604,0
2008-12-17,1604,1604,1550,1569,0
2008-12-18,1569,1569,1554,1554,0
2008-12-22,1595,1601,1595,1601,0
2008-12-22,1573,1573,1544,1544,0
2008-12-23,1574,1574,1574,1574,0
2008-12-25,1603,1603,1603,1603,0
2008-12-29,1680,1689,1680,1689,0
2008-12-30,1708,1708,1708,1708,0
2009-01-01,1735,1755,1730,1755,0
2009-01-05,1780,1860,1780,1860,0
2009-01-05,1983,1983,1983,1983,0
2009-01-06,2000,2000,1882,1989,0
2009-01-07,1882,1882,1882,1882,0
2009-01-08,1930,1930,1910,1910,0
2009-01-12,1985,1996,1980,1996,0
2009-01-12,1870,1875,1870,1875,0
2009-01-13,1890,1890,1890,1890,0
2009-01-14,1820,1839,1820,1839,0
2009-01-15,1835,1835,1835,1835,0
2009-01-19,1853,1853,1853,1853,0
2009-01-19,1800,1827,1800,1823,0
2009-01-20,1800,1800,1794,1794,0
2009-01-21,1870,1870,1860,1869,0
2009-01-22,1860,1875,1824,1824,0
2009-01-27,1774,1774,1774,1774,0
2009-01-28,1765,1767,1757,1767,0
2009-01-29,1790,1790,1790,1790,0
2009-02-02,1780,1795,1780,1795,0
2009-02-03,1834,1834,1834,1834,0
2009-02-04,1830,1840,1825,1825,0
2009-02-05,1860,1887,1850,1887,0
2009-02-09,1845,1950,1845,1950,0
2009-02-10,1940,1950,1910,1910,0
2009-02-11,1900,1915,1900,1905,0
2009-02-12,1945,1989,1945,1989,0
2009-02-16,1980,1990,1915,1915,0
2009-02-16,1905,1915,1888,1888,0
2009-02-17,1863,1863,1863,1863,0
2009-02-18,1848,1880,1830,1857,0
2009-02-19,1830,1830,1830,1830,0
2009-02-23,1845,1845,1845,1845,0
2009-02-23,1855,1855,1855,1855,0
2009-02-24,1875,1875,1875,1875,0
2009-02-25,1864,1870,1860,1870,0
2009-02-26,1870,1870,1870,1870,0
2009-03-02,1840,1840,1840,1840,0
2009-03-02,1808,1835,1790,1835,0
2009-03-03,1830,1850,1830,1850,0
2009-03-04,1834,1848,1832,1842,0
2009-03-05,1853,1885,1853,1877,0
2009-03-09,1916,1927,1903,1911,0
2009-03-10,1900,1935,1889,1889,0
2009-03-11,1855,1855,1829,1829,0
2009-03-12,1870,1906,1862,1889,0
2009-03-16,1850,1860,1840,1840,0
2009-03-16,1860,1860,1830,1845,0
2009-03-17,1860,1870,1830,1840,0
2009-03-18,1854,1854,1820,1832,0
2009-03-19,1845,1912,1843,1912,0
2009-03-23,1975,1990,1950,1955,0
2009-03-23,1965,1965,1930,1930,0
2009-03-24,1935,1938,1910,1932,0
2009-03-25,1960,1990,1950,1990,0
2009-03-26,1951,1990,1951,1972,0
2009-03-30,1958,1958,1903,1912,0
2009-03-30,1922,1960,1906,1960,0
2009-03-31,1960,2010,1953,2010,0
2009-04-01,2010,2100,1998,2095,0
2009-04-02,2080,2100,2060,2085,0
2009-04-06,2106,2110,2040,2060,0
2009-04-06,2056,2106,2041,2090,0
2009-04-07,2070,2085,2060,2065,0
2009-04-09,2135,2200,2135,2180,0
2009-04-13,2260,2282,2221,2221,0
2009-04-13,2235,2402,2228,2400,0
2009-04-14,2365,2490,2350,2350,0
2009-04-15,2376,2376,2286,2296,0
2009-04-16,2261,2371,2261,2364,0
2009-04-20,2350,2421,2345,2365,0
2009-04-20,2310,2355,2305,2343,0
2009-04-21,2370,2390,2341,2390,0
2009-04-22,2371,2480,2360,2480,0
2009-04-23,2440,2540,2440,2500,0
2009-04-27,2328,2405,2328,2374,0
2009-04-27,2409,2415,2321,2349,0
2009-04-28,2340,2377,2300,2353,0
2009-04-29,2400,2507,2400,2490,0
2009-05-04,2591,2705,2579,2600,0
2009-05-04,2590,2635,2515,2529,0
2009-05-05,2550,2595,2540,2584,0
2009-05-06,2619,2630,2579,2579,0
2009-05-07,2577,2609,2569,2586,0
2009-05-11,2580,2650,2560,2566,0
2009-05-11,2594,2640,2591,2631,0
2009-05-12,2660,2710,2655,2696,0
2009-05-13,2660,2666,2627,2627,0
2009-05-14,2675,2675,2560,2560,0
2009-05-18,2539,2570,2481,2545,0
2009-05-18,2584,2637,2583,2605,0
2009-05-19,2617,2629,2563,2575,0
2009-05-20,2586,2596,2458,2462,0
2009-05-21,2525,2537,2482,2510,0
2009-05-25,2507,2515,2429,2429,0
2009-05-25,2432,2455,2338,2370,0
2009-05-26,2399,2497,2399,2490,0
2009-05-27,2495,2504,2430,2490,0
2009-05-28,2489,2563,2480,2549,0
2009-06-01,2600,2635,2589,2620,0
2009-06-01,2643,2643,2576,2591,0
2009-06-02,2572,2596,2556,2580,0
2009-06-03,2545,2565,2518,2560,0
2009-06-04,2597,2601,2525,2525,0
2009-06-08,2516,2518,2447,2455,0
2009-06-08,2485,2498,2438,2463,0
2009-06-09,2480,2499,2452,2499,0
2009-06-10,2467,2515,2467,2493,0
2009-06-11,2505,2505,2445,2450,0
2009-06-15,2445,2448,2365,2389,0
2009-06-15,2384,2425,2358,2400,0
2009-06-16,2400,2414,2363,2375,0
2009-06-17,2366,2386,2284,2299,0
2009-06-18,2310,2318,2274,2285,0
2009-06-22,2246,2265,2155,2157,0
2009-06-22,2150,2299,2149,2286,0
2009-06-23,2275,2275,2231,2250,0
2009-06-24,2268,2340,2267,2336,0
2009-06-25,2340,2349,2296,2319,0
2009-06-29,2285,2289,2242,2262,0
2009-06-29,2288,2294,2209,2230,0
2009-06-30,2250,2275,2220,2259,0
2009-07-01,2259,2259,2169,2175,0
2009-07-02,2140,2181,2085,2175,0
2009-07-06,2130,2146,2100,2129,0
2009-07-06,2126,2133,2059,2069,0
2009-07-07,2010,2014,1983,2002,0
2009-07-08,2010,2047,2000,2047,0
2009-07-09,2040,2058,2002,2010,0
2009-07-13,2010,2035,1964,1990,0
2009-07-13,2023,2078,2023,2036,0
2009-07-14,2054,2124,2049,2103,0
2009-07-15,2085,2106,2031,2031,0
2009-07-16,1995,2131,1995,2131,0
2009-07-20,2198,2198,2150,2175,0
2009-07-20,2182,2182,2136,2155,0
2009-07-21,2133,2142,2088,2095,0
2009-07-22,2130,2130,2107,2113,0
2009-07-23,2115,2143,2073,2126,0
2009-07-27,2100,2121,2100,2116,0
2009-07-27,2137,2157,2115,2155,0
2009-07-28,2150,2160,2124,2130,0
2009-07-29,2124,2176,2122,2161,0
2009-07-30,2214,2268,2205,2205,0
2009-08-03,2258,2315,2250,2315,0
2009-08-03,2350,2365,2310,2321,0
2009-08-04,2358,2377,2324,2346,0
2009-08-05,2313,2359,2289,2339,0
2009-08-06,2327,2365,2325,2354,0
2009-08-10,2328,2440,2328,2420,0
2009-08-10,2407,2482,2395,2480,0
2009-08-11,2492,2493,2428,2475,0
2009-08-12,2488,2530,2464,2525,0
2009-08-13,2488,2516,2444,2461,0
2009-08-17,2420,2430,2371,2378,0
2009-08-17,2401,2428,2400,2420,0
2009-08-18,2425,2429,2336,2336,0
2009-08-19,2368,2396,2340,2340,0
2009-08-20,2352,2394,2290,2380,0
2009-08-24,2440,2460,2435,2435,0
2009-08-24,2424,2452,2420,2438,0
2009-08-25,2404,2472,2404,2449,0
2009-08-26,2450,2460,2435,2436,0
2009-08-27,2459,2466,2420,2440,0
2009-08-31,2350,2405,2350,2395,0
2009-09-01,2360,2360,2315,2334,0
2009-09-02,2334,2334,2304,2304,0
2009-09-03,2295,2296,2285,2288,0
2009-09-07,2193,2213,2193,2200,0
2009-09-07,2205,2255,2201,2255,0
2009-09-08,2250,2250,2229,2229,0
2009-09-09,2250,2288,2230,2250,0
2009-09-10,2240,2240,2210,2210,0
2009-09-14,2150,2150,2141,2141,0
2009-09-14,2174,2174,2174,2174,0
