Timestamp (UTC),Open,High,Low,Close,FCPO May09: Volume
2008-07-22,3200,3200,3050,3056,0
2008-07-23,3106,3106,3106,3106,0
2008-07-24,3085,3085,3085,3085,0
2008-07-28,3085,3085,3007,3007,0
2008-07-28,2900,2967,2900,2967,0
2008-07-29,2980,3000,2980,3000,0
2008-07-30,3050,3060,3050,3060,0
2008-07-31,2955,2960,2945,2945,0
2008-08-04,2945,2945,2945,2945,0
2008-08-04,2752,2752,2752,2752,0
2008-08-05,2750,2787,2745,2787,0
2008-08-06,2834,2834,2834,2834,0
2008-08-07,2850,2850,2763,2763,0
2008-08-11,2655,2655,2655,2655,0
2008-08-11,2625,2627,2550,2550,0
2008-08-12,2556,2556,2556,2556,0
2008-08-13,2626,2626,2626,2626,0
2008-08-14,2500,2500,2406,2458,0
2008-08-18,2458,2491,2458,2491,0
2008-08-18,2457,2457,2429,2429,0
2008-08-19,2523,2596,2523,2596,0
2008-08-20,2656,2656,2656,2656,0
2008-08-21,2730,2730,2690,2699,0
2008-08-25,2645,2645,2580,2580,0
2008-08-25,2450,2450,2389,2389,0
2008-08-26,2510,2510,2440,2500,0
2008-08-27,2495,2535,2495,2535,0
2008-08-28,2580,2663,2580,2663,0
2008-09-01,2495,2495,2495,2495,0
2008-09-02,2574,2575,2490,2490,0
2008-09-03,2551,2551,2551,2551,0
2008-09-04,2514,2514,2514,2514,0
2008-09-08,2490,2493,2490,2493,0
2008-09-08,2418,2420,2383,2383,0
2008-09-09,2363,2363,2363,2363,0
2008-09-10,2350,2350,2350,2350,0
2008-09-11,2340,2417,2340,2417,0
2008-09-15,2270,2270,2270,2270,0
2008-09-15,2175,2200,2175,2195,0
2008-09-16,2155,2155,2135,2135,0
2008-09-17,2108,2253,2082,2253,0
2008-09-18,2310,2310,2310,2310,0
2008-09-22,2380,2393,2380,2393,0
2008-09-22,2380,2390,2355,2355,0
2008-09-23,2310,2363,2310,2363,0
2008-09-24,2350,2392,2320,2323,0
2008-09-25,2342,2380,2326,2326,0
2008-09-29,2320,2320,2144,2144,0
2008-09-29,2055,2125,2055,2120,0
2008-10-02,2002,2028,1970,2028,0
2008-10-06,1895,1898,1826,1850,0
2008-10-06,1870,1880,1845,1880,0
2008-10-07,1820,1830,1780,1790,0
2008-10-08,1850,1890,1850,1883,0
2008-10-09,1765,1785,1760,1785,0
2008-10-13,1770,1852,1770,1852,0
2008-10-13,1900,1900,1836,1836,0
2008-10-14,1771,1801,1763,1763,0
2008-10-15,1675,1690,1630,1677,0
2008-10-16,1700,1707,1673,1673,0
2008-10-20,1730,1740,1632,1713,0
2008-10-20,1785,1785,1680,1680,0
2008-10-21,1630,1630,1590,1599,0
2008-10-22,1520,1613,1505,1588,0
2008-10-23,1598,1598,1405,1405,0
2008-10-28,1442,1465,1420,1453,0
2008-10-29,1545,1595,1515,1595,0
2008-10-30,1548,1559,1520,1540,0
2008-11-03,1650,1694,1650,1694,0
2008-11-03,1615,1615,1599,1599,0
2008-11-04,1705,1710,1640,1640,0
2008-11-05,1600,1615,1600,1615,0
2008-11-06,1650,1657,1650,1657,0
2008-11-10,1657,1657,1657,1657,0
2008-11-10,1590,1614,1590,1614,0
2008-11-11,1535,1535,1535,1535,0
2008-11-12,1495,1502,1460,1502,0
2008-11-13,1480,1480,1480,1480,0
2008-11-17,1445,1450,1421,1450,0
2008-11-17,1450,1460,1425,1442,0
2008-11-18,1460,1505,1460,1500,0
2008-11-19,1463,1498,1461,1498,0
2008-11-20,1435,1470,1435,1470,0
2008-11-24,1495,1500,1485,1500,0
2008-11-24,1542,1552,1535,1537,0
2008-11-25,1550,1622,1547,1622,0
2008-11-26,1650,1678,1600,1665,0
2008-11-27,1686,1705,1650,1660,0
2008-12-01,1687,1687,1650,1650,0
2008-12-01,1585,1631,1580,1622,0
2008-12-02,1600,1600,1550,1551,0
2008-12-03,1560,1563,1467,1467,0
2008-12-04,1410,1511,1405,1511,0
2008-12-09,1580,1600,1580,1600,0
2008-12-10,1640,1670,1640,1644,0
2008-12-11,1585,1596,1585,1596,0
2008-12-15,1620,1634,1586,1586,0
2008-12-15,1550,1551,1550,1551,0
2008-12-16,1571,1590,1571,1590,0
2008-12-17,1552,1585,1552,1555,0
2008-12-18,1545,1545,1520,1540,0
2008-12-22,1581,1597,1575,1587,0
2008-12-22,1600,1600,1530,1530,0
2008-12-23,1540,1565,1540,1560,0
2008-12-25,1570,1595,1565,1589,0
2008-12-29,1653,1675,1638,1675,0
2008-12-30,1649,1694,1648,1694,0
2009-01-01,1712,1741,1710,1741,0
2009-01-05,1750,1847,1740,1847,0
2009-01-05,1855,1978,1843,1978,0
2009-01-06,2020,2040,1875,1984,0
2009-01-07,1900,1910,1875,1877,0
2009-01-08,1925,1938,1914,1917,0
2009-01-12,1950,1991,1950,1982,0
2009-01-12,1875,1875,1799,1855,0
2009-01-13,1860,1890,1860,1875,0
2009-01-14,1820,1838,1762,1802,0
2009-01-15,1828,1836,1790,1836,0
2009-01-19,1845,1872,1834,1855,0
2009-01-19,1816,1845,1799,1829,0
2009-01-20,1821,1826,1794,1800,0
2009-01-21,1830,1879,1822,1875,0
2009-01-22,1848,1872,1825,1830,0
2009-01-27,1807,1813,1778,1780,0
2009-01-28,1766,1777,1740,1740,0
2009-01-29,1721,1784,1718,1780,0
2009-02-02,1764,1795,1741,1795,0
2009-02-03,1787,1850,1787,1834,0
2009-02-04,1834,1878,1811,1878,0
2009-02-05,1891,1893,1850,1887,0
2009-02-09,1881,1962,1881,1962,0
2009-02-10,1930,1958,1910,1920,0
2009-02-11,1910,1935,1900,1915,0
2009-02-12,1928,1994,1925,1994,0
2009-02-16,1995,2017,1920,1922,0
2009-02-16,1909,1935,1892,1895,0
2009-02-17,1845,1887,1842,1875,0
2009-02-18,1855,1894,1830,1860,0
2009-02-19,1880,1889,1832,1835,0
2009-02-23,1855,1892,1836,1880,0
2009-02-23,1859,1878,1828,1871,0
2009-02-24,1890,1912,1881,1894,0
2009-02-25,1930,1930,1882,1890,0
2009-02-26,1865,1919,1862,1895,0
2009-03-02,1881,1904,1868,1871,0
2009-03-02,1855,1866,1840,1855,0
2009-03-03,1864,1910,1856,1902,0
2009-03-04,1904,1923,1890,1906,0
2009-03-05,1902,1955,1895,1940,0
2009-03-09,1980,2010,1976,1995,0
2009-03-10,1990,2026,1976,1980,0
2009-03-11,1955,1973,1909,1920,0
2009-03-12,1943,1983,1931,1972,0
2009-03-16,1955,1990,1945,1945,0
2009-03-16,1982,1992,1970,1982,0
2009-03-17,1990,2005,1970,1973,0
2009-03-18,1999,2010,1955,1972,0
2009-03-19,1984,2036,1977,2030,0
2009-03-23,2040,2101,2040,2084,0
2009-03-23,2065,2078,2012,2012,0
2009-03-24,2010,2021,1991,2002,0
2009-03-25,2019,2070,2010,2070,0
2009-03-26,2045,2064,2027,2050,0
2009-03-30,2010,2047,2010,2018,0
2009-03-30,2034,2045,2022,2040,0
2009-03-31,2068,2115,2048,2115,0
2009-04-01,2123,2230,2108,2221,0
2009-04-02,2183,2243,2183,2230,0
2009-04-06,2220,2251,2186,2200,0
2009-04-06,2174,2254,2174,2245,0
2009-04-07,2231,2241,2216,2230,0
2009-04-09,2364,2430,2334,2430,0
2009-04-13,2400,2467,2400,2418,0
2009-04-13,2433,2568,2403,2560,0
2009-04-14,2530,2622,2524,2575,0
2009-04-15,2550,2568,2495,2500,0
2009-04-16,2500,2592,2480,2570,0
2009-04-20,2572,2642,2560,2611,0
2009-04-20,2551,2608,2547,2593,0
2009-04-21,2626,2641,2590,2637,0
2009-04-22,2635,2735,2620,2735,0
2009-04-23,2711,2805,2700,2775,0
2009-04-27,2645,2690,2645,2655,0
2009-04-27,2670,2670,2620,2650,0
2009-04-28,2616,2642,2590,2642,0
2009-04-29,2669,2748,2669,2716,0
2009-05-04,2790,2899,2790,2837,0
2009-05-04,2800,2825,2760,2777,0
2009-05-05,2804,2833,2775,2833,0
2009-05-06,2850,2852,2815,2834,0
2009-05-07,2809,2845,2809,2830,0
2009-05-11,2840,2883,2819,2825,0
2009-05-11,2843,2880,2843,2860,0
2009-05-12,2890,2905,2865,2894,0
2009-05-13,2899,2899,2800,2800,0
2009-05-14,2830,2849,2830,2849,0
