Timestamp (UTC),Open,High,Low,Close,FCPO Feb13: Volume
2012-08-15,2991,2993,2984,2993,0
2012-08-16,3020,3023,2999,3017,0
2012-08-21,3084,3115,3084,3115,0
2012-08-22,3116,3117,3088,3100,0
2012-08-23,3104,3113,3104,3113,0
2012-08-27,3148,3150,3132,3132,0
2012-08-27,3111,3111,3069,3070,0
2012-08-28,3073,3073,3035,3047,0
2012-08-29,3054,3068,3053,3068,0
2012-09-03,3110,3120,3101,3120,0
2012-09-03,3141,3141,3100,3126,0
2012-09-04,3142,3142,3080,3080,0
2012-09-05,3036,3044,3000,3044,0
2012-09-06,3017,3032,2996,3022,0
2012-09-10,3000,3040,3000,3040,0
2012-09-10,3000,3020,2987,3016,0
2012-09-11,3010,3015,2988,3014,0
2012-09-12,3030,3030,2990,3011,0
2012-09-13,3043,3052,3040,3051,0
2012-09-17,2944,2950,2899,2933,0
2012-09-18,2942,2968,2932,2950,0
2012-09-19,2939,2949,2894,2918,0
2012-09-20,2891,2897,2860,2861,0
2012-09-24,2742,2775,2693,2762,0
2012-09-24,2742,2793,2722,2793,0
2012-09-25,2751,2759,2722,2740,0
2012-09-26,2715,2737,2686,2737,0
2012-09-27,2750,2750,2659,2659,0
2012-10-01,2660,2660,2568,2579,0
2012-10-01,2524,2536,2435,2435,0
2012-10-02,2398,2530,2376,2500,0
2012-10-03,2490,2550,2464,2482,0
2012-10-04,2491,2556,2491,2524,0
2012-10-08,2527,2563,2478,2478,0
2012-10-08,2509,2565,2509,2551,0
2012-10-09,2551,2592,2542,2569,0
2012-10-10,2569,2636,2569,2633,0
2012-10-11,2613,2615,2470,2581,0
2012-10-15,2516,2541,2486,2507,0
2012-10-15,2543,2548,2475,2495,0
2012-10-16,2506,2515,2485,2503,0
2012-10-17,2528,2532,2505,2530,0
2012-10-18,2546,2554,2526,2540,0
2012-10-22,2530,2610,2530,2597,0
2012-10-22,2579,2589,2553,2571,0
2012-10-23,2600,2614,2588,2614,0
2012-10-24,2615,2649,2582,2640,0
2012-10-29,2580,2587,2561,2581,0
2012-10-29,2553,2553,2527,2542,0
2012-10-30,2546,2569,2534,2540,0
2012-10-31,2554,2582,2550,2579,0
2012-11-01,2570,2573,2538,2541,0
2012-11-05,2499,2499,2426,2455,0
2012-11-05,2459,2462,2414,2425,0
2012-11-06,2415,2461,2410,2450,0
2012-11-07,2445,2448,2375,2375,0
2012-11-08,2387,2413,2353,2353,0
2012-11-12,2275,2372,2258,2366,0
2012-11-13,2370,2473,2370,2461,0
2012-11-15,2420,2439,2416,2429,0
2012-11-19,2472,2479,2451,2459,0
2012-11-19,2472,2485,2434,2457,0
2012-11-20,2459,2460,2427,2443,0
2012-11-21,2438,2449,2399,2411,0
2012-11-22,2390,2411,2380,2395,0
2012-11-26,2411,2438,2398,2432,0
2012-11-26,2442,2458,2401,2410,0
2012-11-27,2415,2417,2383,2394,0
2012-11-28,2383,2406,2367,2386,0
2012-11-29,2371,2391,2359,2370,0
2012-12-03,2401,2405,2314,2316,0
2012-12-03,2317,2319,2279,2294,0
2012-12-04,2298,2312,2275,2284,0
2012-12-05,2313,2313,2280,2295,0
2012-12-06,2300,2342,2283,2297,0
2012-12-10,2300,2317,2288,2313,0
2012-12-10,2315,2324,2283,2291,0
2012-12-11,2263,2266,2229,2241,0
2012-12-12,2236,2246,2217,2230,0
2012-12-13,2232,2285,2232,2275,0
2012-12-17,2309,2309,2265,2280,0
2012-12-17,2276,2293,2267,2277,0
2012-12-18,2266,2274,2250,2267,0
2012-12-19,2245,2268,2236,2265,0
2012-12-20,2271,2354,2271,2351,0
2012-12-24,2381,2384,2358,2378,0
2012-12-25,2378,2389,2374,2386,0
2012-12-26,2386,2435,2386,2431,0
2012-12-27,2433,2468,2421,2451,0
2012-12-31,2450,2470,2391,2395,0
2013-01-01,2408,2476,2408,2457,0
2013-01-02,2460,2460,2422,2438,0
2013-01-03,2438,2461,2423,2425,0
2013-01-07,2425,2425,2363,2365,0
2013-01-07,2349,2371,2334,2338,0
2013-01-08,2345,2368,2344,2366,0
2013-01-09,2385,2392,2314,2339,0
2013-01-10,2326,2334,2298,2333,0
2013-01-14,2350,2367,2325,2340,0
2013-01-14,2355,2380,2355,2375,0
2013-01-15,2381,2393,2379,2387,0
2013-01-16,2402,2402,2335,2343,0
2013-01-17,2363,2370,2355,2358,0
2013-01-21,2365,2375,2359,2370,0
2013-01-21,2390,2415,2390,2412,0
2013-01-22,2410,2418,2390,2410,0
2013-01-24,2377,2383,2370,2382,0
2013-01-28,2380,2411,2380,2402,0
2013-01-29,2415,2450,2410,2445,0
2013-01-30,2460,2525,2459,2512,0
2013-02-04,2550,2550,2485,2496,0
2013-02-04,2482,2495,2476,2481,0
2013-02-05,2475,2475,2465,2469,0
2013-02-06,2490,2490,2470,2470,0
2013-02-07,2468,2480,2468,2480,0
2013-02-12,2470,2470,2445,2445,0
2013-02-13,2455,2456,2436,2436,0
2013-02-14,2428,2428,2428,2428,0
