Timestamp (UTC),Open,High,Low,Close,FCPO Mar11: Volume
2009-03-16,1828,1828,1828,1828,0
2009-03-17,1830,1830,1830,1830,0
2009-03-18,1835,1835,1835,1835,0
2009-03-19,1835,1835,1835,1835,0
2009-03-23,1990,1990,1970,1970,0
2009-03-23,1970,1970,1970,1970,0
2009-03-24,1965,1965,1965,1965,0
2009-03-25,2000,2000,2000,2000,0
2009-03-26,1980,1994,1975,1994,0
2009-03-30,1945,1945,1945,1945,0
2009-03-30,1940,1940,1940,1940,0
2009-03-31,2015,2015,2015,2015,0
2009-04-01,2115,2115,2115,2115,0
2009-04-02,2069,2069,2069,2069,0
2009-04-06,2071,2071,2071,2071,0
2009-04-06,2120,2120,2120,2120,0
2009-04-07,2110,2110,2110,2110,0
2009-04-09,2211,2211,2211,2211,0
2009-04-13,2279,2279,2279,2279,0
2009-04-13,2429,2429,2429,2429,0
2009-04-14,2399,2399,2399,2399,0
2009-04-15,2359,2359,2359,2359,0
2009-04-16,2389,2389,2389,2389,0
2009-04-20,2344,2344,2344,2344,0
2009-04-20,2354,2354,2354,2354,0
2009-04-21,2384,2384,2384,2384,0
2009-04-22,2464,2464,2464,2464,0
2009-04-23,2480,2480,2480,2480,0
2009-04-27,2359,2359,2359,2359,0
2009-04-27,2334,2334,2334,2334,0
2009-04-28,2341,2341,2341,2341,0
2009-04-29,2489,2489,2489,2489,0
2009-05-04,2594,2594,2594,2594,0
2009-05-04,2509,2509,2509,2509,0
2009-05-05,2564,2564,2564,2564,0
2009-05-06,2559,2559,2559,2559,0
2009-05-07,2539,2539,2539,2539,0
2009-05-11,2604,2604,2604,2604,0
2009-05-12,2630,2630,2630,2630,0
2009-05-13,2565,2565,2565,2565,0
2009-05-14,2544,2544,2544,2544,0
2009-05-18,2520,2520,2520,2520,0
2009-05-18,2580,2580,2580,2580,0
2009-05-19,2540,2540,2540,2540,0
2009-05-20,2440,2440,2440,2440,0
2009-05-21,2474,2474,2474,2474,0
2009-05-25,2410,2410,2410,2410,0
2009-05-25,2355,2355,2355,2355,0
2009-05-26,2485,2485,2485,2485,0
2009-05-27,2469,2469,2469,2469,0
2009-05-28,2539,2539,2539,2539,0
2009-06-01,2583,2583,2583,2583,0
2009-06-01,2558,2558,2558,2558,0
2009-06-02,2554,2554,2554,2554,0
2009-06-03,2540,2540,2540,2540,0
2009-06-04,2515,2515,2515,2515,0
2009-06-08,2455,2455,2455,2455,0
2009-06-09,2460,2460,2460,2460,0
2009-06-10,2500,2500,2500,2500,0
2009-06-11,2455,2455,2455,2455,0
2009-06-15,2350,2350,2350,2350,0
2009-06-15,2385,2385,2385,2385,0
2009-06-16,2360,2360,2360,2360,0
2009-06-17,2300,2300,2300,2300,0
2009-06-18,2298,2298,2298,2298,0
2009-06-22,2165,2165,2165,2165,0
2009-06-22,2325,2325,2325,2325,0
2009-06-23,2260,2260,2260,2260,0
2009-06-24,2340,2340,2340,2340,0
2009-06-25,2325,2325,2325,2325,0
2009-06-29,2272,2272,2272,2272,0
2009-06-29,2242,2242,2242,2242,0
2009-06-30,2267,2267,2267,2267,0
2009-07-01,2189,2189,2189,2189,0
2009-07-02,2185,2185,2185,2185,0
2009-07-06,2145,2145,2145,2145,0
2009-07-06,2088,2088,2088,2088,0
2009-07-07,2008,2008,2008,2008,0
2009-07-08,2060,2060,2060,2060,0
2009-07-09,2033,2033,2033,2033,0
2009-07-13,2014,2014,2014,2014,0
2009-07-13,2040,2040,2040,2040,0
2009-07-14,2105,2105,2105,2105,0
2009-07-15,2048,2048,2048,2048,0
2009-07-16,2144,2144,2144,2144,0
2009-07-20,2180,2180,2180,2180,0
2009-07-20,2165,2165,2165,2165,0
2009-07-21,2104,2104,2104,2104,0
2009-07-22,2120,2120,2120,2120,0
2009-07-23,2140,2140,2140,2140,0
2009-07-27,2116,2116,2116,2116,0
2009-07-27,2165,2165,2165,2165,0
2009-07-28,2140,2140,2140,2140,0
2009-07-29,2163,2163,2163,2163,0
2009-07-30,2203,2203,2203,2203,0
2009-08-03,2306,2306,2306,2306,0
2009-08-03,2319,2319,2319,2319,0
2009-08-04,2345,2345,2345,2345,0
2009-08-05,2332,2332,2332,2332,0
2009-08-06,2349,2349,2349,2349,0
2009-08-10,2414,2414,2414,2414,0
2009-08-10,2464,2464,2464,2464,0
2009-08-11,2465,2465,2465,2465,0
2009-08-12,2489,2489,2489,2489,0
2009-08-13,2429,2429,2429,2429,0
2009-08-17,2350,2350,2350,2350,0
2009-08-17,2390,2390,2390,2390,0
2009-08-18,2308,2308,2308,2308,0
2009-08-19,2319,2319,2319,2319,0
2009-08-20,2342,2342,2342,2342,0
2009-08-24,2380,2380,2380,2380,0
2009-08-24,2370,2370,2370,2370,0
2009-08-25,2380,2380,2380,2380,0
2009-08-26,2361,2361,2361,2361,0
2009-08-27,2379,2379,2379,2379,0
2009-08-31,2293,2293,2293,2293,0
2009-09-01,2233,2233,2233,2233,0
2009-09-02,2213,2213,2213,2213,0
2009-09-03,2183,2183,2183,2183,0
2009-09-07,2131,2131,2131,2131,0
2009-09-07,2209,2209,2209,2209,0
2009-09-08,2174,2174,2174,2174,0
2009-09-09,2219,2219,2219,2219,0
2009-09-10,2178,2178,2178,2178,0
2009-09-14,2108,2108,2108,2108,0
2009-09-14,2138,2138,2138,2138,0
2009-09-15,2237,2237,2237,2237,0
2009-09-17,2257,2257,2257,2257,0
2009-09-22,2178,2178,2178,2178,0
2009-09-23,2150,2150,2150,2150,0
2009-09-24,2197,2197,2197,2197,0
2009-09-28,2130,2130,2130,2130,0
2009-09-28,2140,2140,2140,2140,0
2009-09-29,2155,2155,2155,2155,0
2009-09-30,2145,2145,2145,2145,0
2009-10-01,2070,2070,2070,2070,0
2009-10-05,2073,2073,2073,2073,0
2009-10-05,2093,2093,2093,2093,0
2009-10-06,2107,2107,2107,2107,0
2009-10-07,2067,2067,2067,2067,0
2009-10-08,2117,2117,2117,2117,0
2009-10-12,2177,2177,2177,2177,0
2009-10-12,2184,2184,2184,2184,0
2009-10-13,2200,2200,2200,2200,0
2009-10-14,2150,2150,2150,2150,0
2009-10-15,2213,2213,2213,2213,0
2009-10-19,2232,2232,2232,2232,0
2009-10-19,2200,2200,2200,2200,0
2009-10-20,2175,2175,2175,2175,0
2009-10-21,2211,2211,2211,2211,0
2009-10-22,2255,2255,2255,2255,0
2009-10-26,2231,2231,2231,2231,0
2009-10-26,2200,2200,2200,2200,0
2009-10-27,2175,2175,2175,2175,0
2009-10-28,2216,2216,2216,2216,0
2009-10-29,2255,2255,2255,2255,0
2009-11-02,2270,2270,2270,2270,0
2009-11-02,2275,2275,2275,2275,0
2009-11-03,2355,2355,2355,2355,0
2009-11-04,2330,2330,2330,2330,0
2009-11-05,2328,2328,2328,2328,0
2009-11-09,2334,2334,2334,2334,0
2009-11-09,2309,2309,2309,2309,0
2009-11-10,2301,2301,2301,2301,0
2009-11-11,2316,2316,2316,2316,0
2009-11-12,2331,2331,2331,2331,0
2009-11-16,2378,2378,2378,2378,0
2009-11-16,2371,2371,2371,2371,0
2009-11-17,2419,2419,2419,2419,0
2009-11-18,2382,2382,2382,2382,0
2009-11-19,2431,2431,2431,2431,0
2009-11-23,2531,2531,2531,2531,0
2009-11-23,2501,2501,2501,2501,0
2009-11-24,2496,2496,2496,2496,0
2009-11-25,2501,2501,2501,2501,0
2009-11-30,2521,2521,2521,2521,0
2009-12-01,2505,2505,2505,2505,0
2009-12-02,2493,2493,2493,2493,0
2009-12-03,2560,2560,2560,2560,0
2009-12-07,2555,2555,2555,2555,0
2009-12-08,2535,2535,2530,2530,0
2009-12-09,2520,2520,2520,2520,0
2009-12-10,2525,2525,2525,2525,0
2009-12-14,2520,2520,2520,2520,0
2009-12-15,2587,2587,2587,2587,0
2009-12-16,2600,2600,2600,2600,0
2009-12-21,2550,2550,2550,2550,0
2009-12-21,2550,2550,2510,2510,0
2009-12-22,2510,2510,2490,2490,0
2009-12-23,2544,2544,2544,2544,0
2009-12-28,2600,2600,2600,2600,0
2009-12-28,2600,2600,2586,2586,0
2009-12-29,2584,2584,2584,2584,0
2009-12-30,2645,2670,2645,2670,0
2010-01-04,2685,2685,2685,2685,0
2010-01-04,2684,2684,2684,2684,0
2010-01-05,2710,2710,2710,2710,0
2010-01-06,2655,2655,2655,2655,0
2010-01-07,2630,2630,2630,2630,0
2010-01-11,2595,2595,2590,2590,0
2010-01-11,2565,2565,2565,2565,0
2010-01-12,2515,2515,2515,2515,0
2010-01-13,2530,2530,2530,2530,0
2010-01-14,2516,2516,2488,2488,0
2010-01-18,2492,2492,2492,2492,0
2010-01-18,2467,2467,2467,2467,0
2010-01-19,2450,2450,2450,2450,0
2010-01-20,2485,2485,2485,2485,0
2010-01-21,2441,2441,2441,2441,0
2010-01-25,2450,2450,2450,2450,0
2010-01-25,2395,2395,2390,2390,0
2010-01-26,2406,2406,2406,2406,0
2010-01-27,2415,2415,2415,2415,0
2010-01-28,2410,2410,2410,2410,0
2010-02-01,2425,2425,2425,2425,0
2010-02-02,2480,2480,2480,2480,0
2010-02-03,2495,2495,2490,2490,0
2010-02-04,2490,2500,2490,2495,0
2010-02-08,2525,2528,2520,2520,0
2010-02-08,2523,2523,2515,2515,0
2010-02-09,2514,2514,2514,2514,0
2010-02-10,2545,2545,2534,2534,0
2010-02-11,2529,2529,2529,2529,0
2010-02-16,2574,2574,2574,2574,0
2010-02-17,2539,2539,2539,2539,0
2010-02-18,2546,2546,2546,2546,0
2010-02-22,2570,2570,2570,2570,0
2010-02-22,2571,2571,2571,2571,0
2010-02-23,2525,2525,2525,2525,0
2010-02-24,2500,2500,2500,2500,0
2010-03-01,2549,2549,2549,2549,0
2010-03-01,2537,2537,2537,2537,0
2010-03-02,2556,2556,2556,2556,0
2010-03-03,2585,2585,2585,2585,0
2010-03-04,2600,2600,2600,2600,0
2010-03-08,2620,2620,2615,2615,0
2010-03-08,2555,2555,2555,2555,0
2010-03-09,2589,2589,2589,2589,0
2010-03-10,2560,2560,2560,2560,0
2010-03-11,2550,2550,2550,2550,0
2010-03-15,2505,2505,2505,2505,0
2010-03-15,2511,2511,2511,2511,0
2010-03-16,2525,2525,2525,2525,0
2010-03-17,2522,2522,2477,2484,0
2010-03-18,2519,2519,2519,2519,0
2010-03-22,2510,2534,2510,2523,0
2010-03-22,2535,2535,2350,2530,0
2010-03-23,2485,2485,2485,2485,0
2010-03-24,2495,2495,2495,2495,0
2010-03-25,2464,2464,2464,2464,0
2010-03-29,2445,2445,2445,2445,0
2010-03-29,2464,2464,2464,2464,0
2010-03-30,2460,2460,2460,2460,0
2010-03-31,2475,2483,2475,2480,0
2010-04-01,2475,2475,2475,2475,0
2010-04-05,2529,2529,2465,2465,0
2010-04-05,2455,2455,2455,2455,0
2010-04-06,2485,2485,2485,2485,0
2010-04-07,2458,2458,2458,2458,0
2010-04-08,2467,2500,2467,2500,0
2010-04-12,2527,2527,2501,2501,0
2010-04-12,2496,2496,2496,2496,0
2010-04-13,2489,2489,2489,2489,0
2010-04-14,2496,2496,2496,2496,0
2010-04-15,2497,2497,2497,2497,0
2010-04-19,2462,2462,2455,2455,0
2010-04-19,2465,2481,2465,2481,0
2010-04-20,2457,2457,2457,2457,0
2010-04-21,2480,2480,2480,2480,0
2010-04-22,2522,2522,2522,2522,0
2010-04-26,2533,2533,2533,2533,0
2010-04-26,2540,2540,2540,2540,0
2010-04-27,2540,2540,2540,2540,0
2010-04-28,2530,2530,2530,2530,0
2010-04-29,2554,2554,2554,2554,0
2010-05-03,2549,2549,2549,2549,0
2010-05-03,2505,2505,2505,2505,0
2010-05-04,2518,2518,2518,2518,0
2010-05-05,2520,2520,2520,2520,0
2010-05-06,2509,2509,2509,2509,0
2010-05-10,2519,2519,2519,2519,0
2010-05-10,2485,2485,2485,2485,0
2010-05-11,2491,2491,2491,2491,0
2010-05-12,2457,2457,2457,2457,0
2010-05-13,2440,2440,2440,2440,0
2010-05-17,2405,2405,2405,2405,0
2010-05-17,2438,2438,2438,2438,0
2010-05-18,2407,2425,2400,2425,0
2010-05-19,2460,2460,2460,2460,0
2010-05-20,2471,2471,2471,2471,0
2010-05-24,2464,2464,2464,2464,0
2010-05-24,2394,2394,2394,2394,0
2010-05-25,2409,2409,2409,2409,0
2010-05-26,2401,2401,2401,2401,0
2010-05-31,2399,2399,2399,2399,0
