Timestamp (UTC),Open,High,Low,Close,FCPO Jun11: Volume
2010-12-15,3513,3513,3493,3510,0
2010-12-16,3510,3510,3397,3397,0
2010-12-20,3451,3470,3440,3447,0
2010-12-20,3483,3507,3483,3489,0
2010-12-21,3530,3558,3530,3558,0
2010-12-22,3600,3610,3590,3603,0
2010-12-23,3611,3612,3605,3608,0
2010-12-27,3620,3690,3620,3690,0
2010-12-27,3712,3712,3700,3707,0
2010-12-28,3677,3681,3662,3662,0
2010-12-29,3658,3730,3657,3730,0
2010-12-30,3730,3730,3730,3730,0
2011-01-03,3785,3800,3779,3796,0
2011-01-03,3763,3817,3763,3810,0
2011-01-04,3760,3765,3707,3730,0
2011-01-05,3800,3811,3765,3772,0
2011-01-06,3728,3729,3655,3672,0
2011-01-10,3660,3695,3626,3626,0
2011-01-10,3630,3650,3610,3612,0
2011-01-11,3631,3631,3523,3551,0
2011-01-12,3602,3605,3537,3567,0
2011-01-13,3564,3598,3544,3555,0
2011-01-17,3573,3591,3509,3542,0
2011-01-17,3504,3568,3503,3562,0
2011-01-18,3593,3632,3592,3632,0
2011-01-20,3610,3693,3610,3650,0
2011-01-24,3730,3733,3635,3635,0
2011-01-24,3605,3624,3575,3588,0
2011-01-25,3513,3564,3506,3555,0
2011-01-26,3580,3618,3566,3584,0
2011-01-27,3580,3613,3580,3602,0
2011-01-31,3649,3715,3648,3715,0
2011-02-07,3813,3823,3790,3795,0
2011-02-07,3766,3815,3750,3815,0
2011-02-08,3801,3854,3795,3843,0
2011-02-09,3862,3865,3810,3845,0
2011-02-10,3815,3872,3810,3872,0
2011-02-14,3837,3854,3826,3835,0
2011-02-15,3763,3769,3692,3695,0
2011-02-16,3722,3731,3597,3680,0
2011-02-17,3720,3720,3608,3630,0
2011-02-21,3580,3620,3569,3602,0
2011-02-21,3625,3650,3584,3625,0
2011-02-22,3513,3513,3454,3478,0
2011-02-23,3499,3514,3318,3435,0
2011-02-24,3404,3513,3404,3495,0
2011-02-28,3545,3564,3423,3459,0
2011-02-28,3430,3534,3430,3528,0
2011-03-01,3544,3601,3482,3565,0
2011-03-02,3601,3620,3539,3570,0
2011-03-03,3573,3634,3573,3630,0
2011-03-07,3634,3668,3634,3665,0
2011-03-07,3590,3633,3545,3554,0
2011-03-08,3552,3590,3531,3558,0
2011-03-09,3500,3500,3415,3432,0
2011-03-10,3432,3455,3338,3345,0
2011-03-14,3308,3335,3264,3315,0
2011-03-14,3250,3400,3245,3379,0
2011-03-15,3292,3363,3268,3347,0
2011-03-16,3320,3362,3305,3338,0
2011-03-17,3389,3450,3376,3446,0
2011-03-21,3486,3489,3416,3420,0
2011-03-21,3394,3402,3291,3308,0
2011-03-22,3345,3367,3301,3306,0
2011-03-23,3287,3287,3163,3270,0
2011-03-24,3295,3324,3219,3261,0
2011-03-28,3295,3305,3252,3282,0
2011-03-28,3245,3288,3217,3252,0
2011-03-29,3273,3323,3268,3312,0
2011-03-30,3308,3343,3291,3326,0
2011-03-31,3380,3383,3338,3340,0
2011-04-04,3360,3392,3343,3382,0
2011-04-04,3395,3399,3335,3366,0
2011-04-05,3376,3395,3354,3376,0
2011-04-06,3360,3365,3315,3328,0
2011-04-07,3325,3400,3317,3399,0
2011-04-11,3445,3454,3380,3417,0
2011-04-11,3360,3388,3345,3373,0
2011-04-12,3315,3350,3302,3348,0
2011-04-13,3333,3360,3282,3282,0
2011-04-14,3307,3310,3232,3236,0
2011-04-18,3246,3275,3229,3260,0
2011-04-18,3272,3277,3230,3277,0
2011-04-19,3288,3355,3284,3355,0
2011-04-20,3331,3350,3322,3335,0
2011-04-21,3335,3390,3334,3386,0
2011-04-25,3398,3400,3362,3380,0
2011-04-25,3339,3362,3316,3355,0
2011-04-26,3340,3340,3305,3305,0
2011-04-27,3325,3352,3317,3321,0
2011-04-28,3271,3300,3264,3300,0
2011-05-02,3323,3338,3309,3312,0
2011-05-03,3280,3316,3280,3309,0
2011-05-04,3315,3333,3275,3285,0
2011-05-05,3215,3275,3215,3275,0
2011-05-09,3273,3346,3272,3334,0
2011-05-09,3339,3379,3338,3360,0
2011-05-10,3365,3380,3336,3370,0
2011-05-11,3400,3400,3298,3310,0
2011-05-12,3324,3377,3306,3365,0
2011-05-16,3351,3409,3350,3389,0
2011-05-17,3400,3428,3400,3400,0
2011-05-18,3454,3455,3410,3453,0
2011-05-19,3440,3485,3440,3477,0
2011-05-23,3418,3470,3418,3443,0
2011-05-23,3448,3464,3448,3460,0
2011-05-24,3450,3515,3435,3515,0
2011-05-25,3535,3535,3505,3517,0
2011-05-26,3527,3556,3527,3544,0
2011-05-30,3565,3570,3519,3519,0
2011-05-30,3510,3536,3474,3475,0
2011-05-31,3473,3475,3435,3435,0
2011-06-01,3436,3460,3434,3460,0
2011-06-02,3500,3500,3478,3478,0
2011-06-06,3472,3472,3423,3434,0
2011-06-06,3400,3400,3373,3373,0
2011-06-07,3343,3354,3335,3342,0
2011-06-08,3348,3348,3250,3295,0
2011-06-09,3305,3309,3248,3248,0
2011-06-13,3240,3269,3228,3269,0
2011-06-13,3275,3275,3261,3261,0
2011-06-14,3269,3280,3265,3278,0
